,ITEM_ID,ALTURA,COMPOSICAO,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_TAMPA,ITEM_PRICE,INTERESTED
136719,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
136772,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
136776,258467592,16.5,2,3,24.0,6,34.5,0.0,95.3325,0.0
136803,218228122,24.0,1,1,20.0,1,20.0,1.0,134.434444444,0.0
136942,218228122,24.0,1,1,20.0,1,20.0,1.0,138.561428571,0.0
136945,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
136979,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
137023,218228122,24.0,1,1,20.0,1,20.0,1.0,159.107647059,0.0
137038,224278746,18.5,2,2,21.5,3,26.0,1.0,40.42,0.0
137053,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
137078,218228122,24.0,1,1,20.0,1,20.0,1.0,141.042631579,0.0
137184,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
137229,224278746,18.5,2,2,21.5,3,26.0,1.0,34.9,1.0
137304,218228122,24.0,1,1,20.0,1,20.0,1.0,134.275714286,0.0
137327,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
137346,218228122,24.0,1,1,20.0,1,20.0,1.0,142.847142857,0.0
137357,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
137440,218228122,24.0,1,1,20.0,1,20.0,1.0,134.573333333,0.0
137443,218228122,24.0,1,1,20.0,1,20.0,1.0,131.516315789,0.0
137453,218228122,24.0,1,1,20.0,1,20.0,1.0,136.913076923,0.0
137455,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
137471,224278746,18.5,2,2,21.5,3,26.0,1.0,37.5785714286,0.0
137476,293916,22.5,1,1,28.5,5,28.5,0.0,270.01,0.0
137483,293916,22.5,1,1,28.5,5,28.5,0.0,324.03,0.0
137496,218228122,24.0,1,1,20.0,1,20.0,1.0,140.942380952,0.0
137525,218228122,24.0,1,1,20.0,1,20.0,1.0,140.99,0.0
137539,14526568,18.0,1,1,23.5,7,22.0,1.0,99.9,0.0
137574,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
137602,258467592,16.5,2,3,24.0,6,34.5,0.0,132.13285714300002,0.0
137621,218228122,24.0,1,1,20.0,1,20.0,1.0,134.275714286,0.0
137630,218228122,24.0,1,1,20.0,1,20.0,1.0,159.107647059,0.0
137652,11418554,36.0,1,1,25.5,2,18.9,0.0,145.912459893,0.0
137675,218228122,24.0,1,1,20.0,1,20.0,1.0,132.717272727,0.0
137676,224278746,18.5,2,2,21.5,3,26.0,1.0,40.9661764706,0.0
137688,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
137697,218228122,24.0,1,1,20.0,1,20.0,1.0,147.99,0.0
137757,218228122,24.0,1,1,20.0,1,20.0,1.0,123.49,1.0
137783,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
137787,224278746,18.5,2,2,21.5,3,26.0,1.0,38.43,1.0
137867,218228122,24.0,1,1,20.0,1,20.0,1.0,133.74,0.0
137877,293916,22.5,1,1,28.5,5,28.5,0.0,131.865,0.0
137883,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
137884,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
137892,218228122,24.0,1,1,20.0,1,20.0,1.0,126.74,0.0
137922,11418554,36.0,1,1,25.5,2,18.9,0.0,268.20875,0.0
137943,224278746,18.5,2,2,21.5,3,26.0,1.0,40.9661764706,0.0
137964,218228122,24.0,1,1,20.0,1,20.0,1.0,138.561428571,0.0
137977,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
137983,218228122,24.0,1,1,20.0,1,20.0,1.0,136.913076923,0.0
138030,218228122,24.0,1,1,20.0,1,20.0,1.0,132.717272727,0.0
138056,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
138094,218228122,24.0,1,1,20.0,1,20.0,1.0,136.913076923,0.0
138137,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
138192,218228122,24.0,1,1,20.0,1,20.0,1.0,138.561428571,0.0
138205,218228122,24.0,1,1,20.0,1,20.0,1.0,152.34135135100001,0.0
138216,218228122,24.0,1,1,20.0,1,20.0,1.0,152.34135135100001,0.0
138233,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
138236,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
138266,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
138270,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
138281,218228122,24.0,1,1,20.0,1,20.0,1.0,140.942380952,0.0
138285,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
138287,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
138302,258467592,16.5,2,3,24.0,6,34.5,0.0,127.99,1.0
138335,218228122,24.0,1,1,20.0,1,20.0,1.0,141.042631579,0.0
138358,224278746,18.5,2,2,21.5,3,26.0,1.0,37.0230769231,0.0
138373,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
138394,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
138415,224278746,18.5,2,2,21.5,3,26.0,1.0,40.42,0.0
138419,258463516,16.5,2,4,24.0,6,34.5,0.0,106.73,0.0
138427,218228122,24.0,1,1,20.0,1,20.0,1.0,134.275714286,0.0
138438,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
138447,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
138454,293916,22.5,1,1,28.5,5,28.5,0.0,151.6566666665,0.0
138463,218228122,24.0,1,1,20.0,1,20.0,1.0,133.323333333,0.0
138470,218228122,24.0,1,1,20.0,1,20.0,1.0,147.99,0.0
138503,218228122,24.0,1,1,20.0,1,20.0,1.0,144.434444444,0.0
138516,218228122,24.0,1,1,20.0,1,20.0,1.0,134.573333333,0.0
138541,258467592,16.5,2,3,24.0,6,34.5,0.0,127.98,1.0
138544,224278746,18.5,2,2,21.5,3,26.0,1.0,37.5785714286,0.0
138561,218228122,24.0,1,1,20.0,1,20.0,1.0,150.99,0.0
138572,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
138577,258463516,16.5,2,4,24.0,6,34.5,0.0,127.99,0.0
138591,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
138592,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
138595,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
138612,11418554,36.0,1,1,25.5,2,18.9,0.0,276.408571429,0.0
138618,224278746,18.5,2,2,21.5,3,26.0,1.0,34.9,0.0
138639,11418554,36.0,1,1,25.5,2,18.9,0.0,84.11166666649999,0.0
138641,218228122,24.0,1,1,20.0,1,20.0,1.0,133.323333333,0.0
138651,218228122,24.0,1,1,20.0,1,20.0,1.0,130.24,0.0
138701,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
138705,218228122,24.0,1,1,20.0,1,20.0,1.0,140.79,0.0
138720,293916,22.5,1,1,28.5,5,28.5,0.0,324.03,0.0
138754,218228122,24.0,1,1,20.0,1,20.0,1.0,143.49,0.0
138815,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,1.0
138881,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
138903,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
138926,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
138932,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
138936,253715602,78.25,1,1,52.75,1,28.75,1.0,169.83403669700002,0.0
138984,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
139023,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
139041,253715602,78.25,1,1,52.75,1,28.75,1.0,180.246410256,0.0
139057,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
139060,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
139104,218228122,24.0,1,1,20.0,1,20.0,1.0,148.74,0.0
139130,224278746,18.5,2,2,21.5,3,26.0,1.0,38.0140909091,0.0
139170,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
139174,224278746,18.5,2,2,21.5,3,26.0,1.0,38.1442307692,0.0
139207,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
139232,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
139233,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
139234,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,1.0
139245,218228122,24.0,1,1,20.0,1,20.0,1.0,134.434444444,0.0
139253,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
139260,218228122,24.0,1,1,20.0,1,20.0,1.0,132.717272727,0.0
139275,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
139278,218228122,24.0,1,1,20.0,1,20.0,1.0,133.323333333,0.0
139316,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
139333,218228122,24.0,1,1,20.0,1,20.0,1.0,141.042631579,0.0
139367,224278746,18.5,2,2,21.5,3,26.0,1.0,140.5163157895,0.0
139378,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
139394,253715602,78.25,1,1,52.75,1,28.75,1.0,169.875135135,0.0
139409,218228122,24.0,1,1,20.0,1,20.0,1.0,140.415531915,0.0
139469,218228122,24.0,1,1,20.0,1,20.0,1.0,141.042631579,0.0
139473,224278746,18.5,2,2,21.5,3,26.0,1.0,40.42,0.0
139476,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
139510,218228122,24.0,1,1,20.0,1,20.0,1.0,134.434444444,0.0
139533,218228122,24.0,1,1,20.0,1,20.0,1.0,134.275714286,0.0
139550,293916,22.5,1,1,28.5,5,28.5,0.0,152.13285714300002,0.0
139618,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
139624,224278746,18.5,2,2,21.5,3,26.0,1.0,38.0140909091,0.0
139650,224278746,18.5,2,2,21.5,3,26.0,1.0,40.5826086957,0.0
139653,257484236,21.25,2,2,20.75,3,23.0,0.0,89.07418313584999,0.0
139662,218228122,24.0,1,1,20.0,1,20.0,1.0,137.565757576,0.0
139673,11418554,36.0,1,1,25.5,2,18.9,0.0,141.27787878799998,0.0
139687,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
139689,11418554,36.0,1,1,25.5,2,18.9,0.0,142.847142857,0.0
139718,218228122,24.0,1,1,20.0,1,20.0,1.0,140.704285714,0.0
139755,218228122,24.0,1,1,20.0,1,20.0,1.0,129.694545455,0.0
139824,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
139829,218228122,24.0,1,1,20.0,1,20.0,1.0,134.275714286,0.0
139850,11418554,36.0,1,1,25.5,2,18.9,0.0,271.54,0.0
139852,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
139917,224278746,18.5,2,2,21.5,3,26.0,1.0,34.9,0.0
139939,224278746,18.5,2,2,21.5,3,26.0,1.0,35.0955,0.0
139963,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
139968,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
139978,224278746,18.5,2,2,21.5,3,26.0,1.0,40.42,0.0
140005,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
140023,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
140035,224278746,18.5,2,2,21.5,3,26.0,1.0,37.3227777778,0.0
140083,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
140085,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
140105,218228122,24.0,1,1,20.0,1,20.0,1.0,136.913076923,0.0
140111,293916,22.5,1,1,28.5,5,28.5,0.0,140.9515384615,0.0
140119,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
140147,218228122,24.0,1,1,20.0,1,20.0,1.0,130.596060606,0.0
140148,253715602,78.25,1,1,52.75,1,28.75,1.0,169.658831169,0.0
140150,218228122,24.0,1,1,20.0,1,20.0,1.0,130.24,0.0
140228,224278746,18.5,2,2,21.5,3,26.0,1.0,37.5785714286,0.0
140256,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
140259,11418554,36.0,1,1,25.5,2,18.9,0.0,311.6275,0.0
140271,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,1.0
140288,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
140301,218228122,24.0,1,1,20.0,1,20.0,1.0,129.817586207,0.0
140371,224278746,18.5,2,2,21.5,3,26.0,1.0,40.9661764706,0.0
140380,218228122,24.0,1,1,20.0,1,20.0,1.0,126.065471698,0.0
140391,218228122,24.0,1,1,20.0,1,20.0,1.0,150.99,0.0
140401,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
140434,218228122,24.0,1,1,20.0,1,20.0,1.0,152.34135135100001,0.0
140440,218228122,24.0,1,1,20.0,1,20.0,1.0,146.35363636399998,0.0
140459,224278746,18.5,2,2,21.5,3,26.0,1.0,138.17181818199998,0.0
140532,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
140563,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
140566,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
140618,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
140620,248655628,39.0,1,1,17.7,4,39.0,0.0,142.49,0.0
140624,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
140626,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
140722,218228122,24.0,1,1,20.0,1,20.0,1.0,132.717272727,0.0
140727,253715602,78.25,1,1,52.75,1,28.75,1.0,169.83403669700002,0.0
140737,218228122,24.0,1,1,20.0,1,20.0,1.0,134.573333333,0.0
140740,248655628,39.0,1,1,17.7,4,39.0,0.0,392.9,0.0
140742,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
140748,218228122,24.0,1,1,20.0,1,20.0,1.0,132.717272727,0.0
140789,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
140847,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
140864,258463516,16.5,2,4,24.0,6,34.5,0.0,127.99,0.0
140963,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
140966,218228122,24.0,1,1,20.0,1,20.0,1.0,142.847142857,0.0
140979,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
140985,253715602,78.25,1,1,52.75,1,28.75,1.0,158.451538462,0.0
141011,218228122,24.0,1,1,20.0,1,20.0,1.0,131.516315789,0.0
141012,11418554,36.0,1,1,25.5,2,18.9,0.0,271.54,0.0
141038,218228122,24.0,1,1,20.0,1,20.0,1.0,130.24,0.0
141056,218228122,24.0,1,1,20.0,1,20.0,1.0,148.74,0.0
141093,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
141099,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
141105,218228122,24.0,1,1,20.0,1,20.0,1.0,143.99,0.0
141108,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
141119,218228122,24.0,1,1,20.0,1,20.0,1.0,144.434444444,0.0
141120,218228122,24.0,1,1,20.0,1,20.0,1.0,147.99,0.0
141140,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
141153,218228122,24.0,1,1,20.0,1,20.0,1.0,132.717272727,0.0
141163,257257036,16.5,2,5,24.0,6,34.5,0.0,139.0,0.0
141164,258463516,16.5,2,4,24.0,6,34.5,0.0,87.99,1.0
141198,218228122,24.0,1,1,20.0,1,20.0,1.0,141.042631579,0.0
141253,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
141268,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
141279,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
141290,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
141301,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
141307,218228122,24.0,1,1,20.0,1,20.0,1.0,137.565757576,0.0
141320,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
141337,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
141397,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
141435,218228122,24.0,1,1,20.0,1,20.0,1.0,150.99,0.0
141462,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,1.0
141463,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
141527,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
141533,257484236,48.375,1,1,37.125,1,27.375,0.0,96.50204545455,0.0
141560,224278746,18.5,2,2,21.5,3,26.0,1.0,38.0140909091,0.0
141569,218228122,24.0,1,1,20.0,1,20.0,1.0,137.565757576,0.0
141570,224278746,18.5,2,2,21.5,3,26.0,1.0,37.3227777778,0.0
141580,218228122,24.0,1,1,20.0,1,20.0,1.0,140.99,0.0
141586,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
141587,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
141626,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
141658,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
141681,11418554,36.0,1,1,25.5,2,18.9,0.0,136.35363636350002,0.0
141762,218228122,24.0,1,1,20.0,1,20.0,1.0,132.717272727,0.0
141840,218228122,24.0,1,1,20.0,1,20.0,1.0,129.817586207,0.0
141841,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
141862,218228122,24.0,1,1,20.0,1,20.0,1.0,148.74,0.0
141943,218228122,24.0,1,1,20.0,1,20.0,1.0,134.573333333,0.0
141954,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
141968,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
141973,218228122,24.0,1,1,20.0,1,20.0,1.0,126.065471698,0.0
141985,218228122,24.0,1,1,20.0,1,20.0,1.0,131.516315789,0.0
141991,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
141996,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
142106,14526568,18.0,1,1,23.5,7,22.0,1.0,130.115,0.0
142108,218228122,24.0,1,1,20.0,1,20.0,1.0,130.24,0.0
142113,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
142125,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
142127,218228122,24.0,1,1,20.0,1,20.0,1.0,151.418571429,0.0
142131,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
142160,218228122,24.0,1,1,20.0,1,20.0,1.0,143.49,0.0
142169,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
142185,218228122,24.0,1,1,20.0,1,20.0,1.0,137.565757576,0.0
142227,293916,22.5,1,1,28.5,5,28.5,0.0,138.77787878799998,0.0
142273,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
142279,218228122,24.0,1,1,20.0,1,20.0,1.0,157.794878049,0.0
142291,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
142297,11418554,36.0,1,1,25.5,2,18.9,0.0,136.74,0.0
142327,218228122,24.0,1,1,20.0,1,20.0,1.0,143.49,0.0
142331,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
142336,224278746,18.5,2,2,21.5,3,26.0,1.0,38.43,0.0
142364,218228122,24.0,1,1,20.0,1,20.0,1.0,136.913076923,0.0
142369,218228122,24.0,1,1,20.0,1,20.0,1.0,153.323333333,0.0
142371,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
142391,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
142450,14568998,17.0,2,1,27.0,2,29.0,0.0,150.9,0.0
142501,218228122,24.0,1,1,20.0,1,20.0,1.0,144.434444444,0.0
142519,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
142571,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
142606,218228122,24.0,1,1,20.0,1,20.0,1.0,127.204285714,0.0
142627,218228122,24.0,1,1,20.0,1,20.0,1.0,136.913076923,0.0
142676,224278746,18.5,2,2,21.5,3,26.0,1.0,40.42,0.0
142683,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
142691,258463516,16.5,2,4,24.0,6,34.5,0.0,87.99,0.0
142700,293916,22.5,1,1,28.5,5,28.5,0.0,250.777142857,0.0
142752,218228122,24.0,1,1,20.0,1,20.0,1.0,137.784871795,0.0
142796,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
142809,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
142825,218228122,24.0,1,1,20.0,1,20.0,1.0,127.204285714,0.0
142835,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
142852,218228122,24.0,1,1,20.0,1,20.0,1.0,138.561428571,0.0
142867,11418554,36.0,1,1,25.5,2,18.9,0.0,86.73071428549999,0.0
142872,224278746,18.5,2,2,21.5,3,26.0,1.0,34.9,0.0
142896,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
142958,11418554,36.0,1,1,25.5,2,18.9,0.0,307.173333333,0.0
142975,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
142996,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
143020,11418554,36.0,1,1,25.5,2,18.9,0.0,268.20875,0.0
143045,218228122,24.0,1,1,20.0,1,20.0,1.0,147.99,0.0
143068,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
143107,218228122,24.0,1,1,20.0,1,20.0,1.0,140.415531915,0.0
143146,224278746,18.5,2,2,21.5,3,26.0,1.0,40.42,0.0
143152,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
143212,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
143218,218228122,24.0,1,1,20.0,1,20.0,1.0,133.323333333,0.0
143234,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
143249,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
143255,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
143273,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
143275,218228122,24.0,1,1,20.0,1,20.0,1.0,144.99,0.0
143373,224278746,18.5,2,2,21.5,3,26.0,1.0,38.4416666667,0.0
143396,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
143417,218228122,24.0,1,1,20.0,1,20.0,1.0,141.042631579,0.0
143425,218228122,24.0,1,1,20.0,1,20.0,1.0,146.35363636399998,0.0
143459,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
143478,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
143605,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
143623,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
143664,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,1.0
143678,218228122,24.0,1,1,20.0,1,20.0,1.0,143.49,0.0
143684,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
143687,218228122,24.0,1,1,20.0,1,20.0,1.0,143.323333333,0.0
143745,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
143749,253715602,78.25,1,1,52.75,1,28.75,1.0,154.99,0.0
143779,218228122,24.0,1,1,20.0,1,20.0,1.0,129.817586207,0.0
143797,224278746,18.5,2,2,21.5,3,26.0,1.0,134.40879310350002,0.0
143830,257257036,16.5,2,5,24.0,6,34.5,0.0,139.0,0.0
143886,218228122,24.0,1,1,20.0,1,20.0,1.0,125.65666666700001,1.0
143982,218228122,24.0,1,1,20.0,1,20.0,1.0,134.434444444,0.0
144002,248655628,39.0,1,1,17.7,4,39.0,0.0,392.9,0.0
144010,224278746,18.5,2,2,21.5,3,26.0,1.0,37.5785714286,0.0
144020,218228122,24.0,1,1,20.0,1,20.0,1.0,152.34135135100001,0.0
144021,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
144041,218228122,24.0,1,1,20.0,1,20.0,1.0,134.275714286,0.0
144120,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
144122,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
144123,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
144139,224278746,18.5,2,2,21.5,3,26.0,1.0,38.1442307692,0.0
144155,224278746,18.5,2,2,21.5,3,26.0,1.0,104.06711538460002,0.0
144199,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
144250,218228122,24.0,1,1,20.0,1,20.0,1.0,143.323333333,0.0
144265,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,1.0
144270,218228122,24.0,1,1,20.0,1,20.0,1.0,130.596060606,0.0
144280,258463516,16.5,2,4,24.0,6,34.5,0.0,127.99,0.0
144296,248655628,39.0,1,1,17.7,4,39.0,0.0,148.99,0.0
144302,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
144314,218228122,24.0,1,1,20.0,1,20.0,1.0,120.24,0.0
144319,218228122,24.0,1,1,20.0,1,20.0,1.0,147.99,0.0
144326,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
144333,293916,22.5,1,1,28.5,5,28.5,0.0,252.2063157895,0.0
144385,218228122,24.0,1,1,20.0,1,20.0,1.0,141.042631579,0.0
144410,218228122,24.0,1,1,20.0,1,20.0,1.0,140.99,0.0
144414,218228122,24.0,1,1,20.0,1,20.0,1.0,140.704285714,0.0
144416,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
144435,218228122,24.0,1,1,20.0,1,20.0,1.0,150.99,0.0
144462,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,1.0
144488,218228122,24.0,1,1,20.0,1,20.0,1.0,150.99,0.0
144507,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
144516,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,1.0
144526,218228122,24.0,1,1,20.0,1,20.0,1.0,150.99,0.0
144535,218228122,24.0,1,1,20.0,1,20.0,1.0,141.042631579,0.0
144561,224278746,18.5,2,2,21.5,3,26.0,1.0,46.82,0.0
144594,218228122,24.0,1,1,20.0,1,20.0,1.0,139.99,0.0
144607,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,0.0
144614,218228122,24.0,1,1,20.0,1,20.0,1.0,157.794878049,0.0
144637,218228122,24.0,1,1,20.0,1,20.0,1.0,129.817586207,0.0
144669,224278746,18.5,2,2,21.5,3,26.0,1.0,36.4593939394,0.0
144727,248655628,39.0,1,1,17.7,4,39.0,0.0,363.37,0.0
144784,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
144787,218228122,24.0,1,1,20.0,1,20.0,1.0,144.434444444,0.0
144794,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
144809,218228122,24.0,1,1,20.0,1,20.0,1.0,129.99,0.0
144861,218228122,24.0,1,1,20.0,1,20.0,1.0,134.434444444,0.0
144909,218228122,24.0,1,1,20.0,1,20.0,1.0,134.434444444,0.0
144948,253715602,78.25,1,1,52.75,1,28.75,1.0,169.99,1.0
145012,218228122,24.0,1,1,20.0,1,20.0,1.0,142.99,0.0
145014,218228122,24.0,1,1,20.0,1,20.0,1.0,134.573333333,0.0
145028,258467592,16.5,2,3,24.0,6,34.5,0.0,106.73,0.0
