,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PARA_LAVA_LOUCAS,PESO,PROFUNDIDADE,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
145877,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,220.556239893,109.698125,0.0
145883,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,713.592869308,106.098723404,0.0
145890,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,362.185037233,106.91988095200001,0.0
145906,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,161.215918453,103.330241935,0.0
145918,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,809.07457183,108.556666667,0.0
145927,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,982.519022916,116.604102564,0.0
145932,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,38.1697969448,108.556666667,0.0
145942,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,17.650800145199995,103.49,0.0
145943,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,928.142045023,107.107222222,0.0
145944,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,108.17680013,119.99,0.0
145950,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,658.82261655,109.9,1.0
145970,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,270.461707842,103.330241935,0.0
145982,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,57.2538734658,109.46791666700001,0.0
145986,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,333.720220372,101.52529411799999,0.0
145987,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,106.051072115,109.798382353,0.0
145998,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,253.07623215700002,100.34679245299999,0.0
146004,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,899.2657688310001,109.611764706,0.0
146019,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,116.21844900299999,110.356382979,0.0
146020,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,251.233250385,100.6,0.0
146037,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,294.850986903,99.99,0.0
146073,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,391.965385839,111.09633333299999,0.0
146075,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,566.1124314819999,100.339411765,0.0
146085,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,754.7964683939999,107.656888889,0.0
146092,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,200.560466065,109.611764706,0.0
146094,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,306.17901505599997,107.288181818,0.0
146100,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,808.737079782,103.68547619,0.0
146101,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,822.573617298,119.99,0.0
146117,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,771.286799665,104.042903226,0.0
146118,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,414.01307520800003,35.9,0.0
146126,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,767.22496005,104.042903226,0.0
146127,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,799.20542584,118.59,1.0
146128,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,813.496566517,101.1378125,0.0
146150,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,331.05427989,35.9,0.0
146160,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,519.278894795,37.43375,0.0
146164,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,162.424815925,110.356382979,0.0
146165,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,778.217543963,109.79,0.0
146168,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,619.602726146,106.91988095200001,0.0
146171,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,625.119436208,107.803333333,0.0
146177,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,318.125963183,104.99,1.0
146185,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,988.804802763,119.99,0.0
146196,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,769.035397127,99.99,1.0
146202,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,228.832523665,109.9,1.0
146205,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,538.5457698069999,115.9,1.0
146208,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,152.893680734,107.392469136,0.0
146211,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,610.252153075,105.11659340700001,0.0
146215,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,703.030249503,100.67181818200001,0.0
146221,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,107.62441094799999,101.660625,0.0
146242,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,644.288818462,100.34679245299999,0.0
146244,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,378.244520689,37.43375,0.0
146245,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,593.670651081,109.9,1.0
146251,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,195.97499157200002,105.502613636,0.0
146259,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,655.940753566,39.99,0.0
146261,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,391.825100142,110.86181818200001,0.0
146265,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,142.528469817,106.99,0.0
146271,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,130.469314886,109.698125,0.0
146279,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,908.6920279410001,109.9,1.0
146298,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,795.7862260019998,103.18708333299999,0.0
146300,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,420.46539919599996,102.99,1.0
146307,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,513.425636551,109.8,0.0
146317,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,325.183787681,114.10301886799999,0.0
146319,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,606.6822376619999,110.35507462700001,0.0
146350,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,917.436850552,36.4964583333,0.0
146362,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,113.36146211,106.99,0.0
146368,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,133.940140044,112.004166667,0.0
146374,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,138.487930928,35.9,0.0
146394,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,191.259141098,105.502613636,0.0
146396,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,292.062902985,119.99,0.0
146404,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,914.113413384,110.528571429,0.0
146407,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,859.348919786,102.99,1.0
146413,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,523.838085188,103.08166666700001,0.0
146423,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,385.53034874699995,109.790909091,0.0
146426,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,225.645362215,103.330241935,0.0
146427,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,566.262429299,115.284772727,0.0
146429,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,349.201912989,103.79075471700001,0.0
146451,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,56.9867077605,103.5864,0.0
146464,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,452.10531250900004,115.4925,0.0
146470,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,52.91649022479999,101.52529411799999,0.0
146484,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,638.936220403,115.39888888899999,0.0
146485,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,820.2169717510001,159.201538462,0.0
146488,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,507.10379055,109.55309090899999,0.0
146499,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,860.6819964780002,106.742258065,0.0
146522,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,15.5760088423,103.412702703,0.0
146523,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,689.443676989,103.330241935,0.0
146524,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,86.66111051989998,109.55309090899999,0.0
146526,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,701.4356782880002,104.52675,0.0
146527,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,657.39939646,104.99,1.0
146529,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,475.89684774,99.99,0.0
146532,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,849.922164068,106.973636364,0.0
146534,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,21.2200222319,109.9,1.0
146536,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,322.664329201,109.698125,0.0
146539,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,392.113145832,108.93285714299999,0.0
146549,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,112.623291635,39.99,0.0
146553,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,549.0215443330001,115.9,1.0
146570,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,877.660864279,106.99,0.0
146571,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,60.1296759483,112.004166667,0.0
146577,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,341.944072976,104.9,0.0
146584,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,987.758437569,104.956451613,0.0
146587,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,279.599729904,106.978113208,0.0
146593,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,55.699233703800004,111.09633333299999,0.0
146598,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,972.939864756,104.042903226,0.0
146606,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,151.166035609,110.356382979,0.0
146611,10191288,49.5,1,41.5,2,1,120.0,47.0,0.0,53.8008566515,67.0,0.0
146616,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,479.719053122,109.26897959200001,0.0
146618,10191288,49.5,1,41.5,2,1,120.0,47.0,0.0,201.166771913,109.483552296,0.0
146633,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,598.60572615,109.698125,0.0
146637,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,522.276928807,35.9,0.0
146642,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,402.98214754199995,112.48214285700001,0.0
146644,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,635.114807357,110.86181818200001,0.0
146658,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,975.369799232,113.95220339,0.0
146659,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,994.608185658,114.451384615,0.0
146665,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,899.360725605,109.698125,0.0
146668,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,634.382300637,104.57970588200001,0.0
146672,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,569.970523189,110.66602941200001,0.0
146678,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,88.0230303451,108.93285714299999,0.0
146680,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,352.869008494,101.1378125,0.0
146683,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,600.918066482,104.737826087,0.0
146696,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,46.691669832799995,99.99,0.0
146701,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,535.809370196,119.99,0.0
146712,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,880.206575348,99.99,1.0
146729,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,107.50260858899999,111.254927536,0.0
146730,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,696.224974407,107.091351351,0.0
146733,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,655.94517428,109.9,1.0
146735,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,883.536920572,106.91988095200001,0.0
146743,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,216.95008560099998,35.9,0.0
146750,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,246.05263064599998,109.15409090899999,0.0
146753,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,274.582393088,110.66602941200001,0.0
146759,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,580.727775013,107.091351351,0.0
146772,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,172.03004215599998,108.29593220299999,0.0
146779,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,407.75243698400004,109.9,1.0
146780,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,801.483370852,109.8,0.0
146788,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,284.889398264,109.15409090899999,0.0
146792,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,350.966035246,103.330241935,0.0
146796,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,914.457219264,104.956451613,0.0
146801,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,505.359415274,102.438666667,0.0
146804,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,742.3072310839999,104.57970588200001,0.0
146805,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,380.90367385699994,111.36525,0.0
146810,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,287.38370665400004,119.99,0.0
146814,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,193.863739451,104.9,0.0
146823,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,947.1842693039999,106.431707317,0.0
146825,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,907.755539118,106.108108108,0.0
146839,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,629.8395666619999,111.09633333299999,0.0
146843,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,604.060813271,104.737826087,0.0
146846,13712142,14.0,4,21.0,3,2,150.0,34.0,0.0,30.5246935598,43.47,0.0
146858,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,273.393067168,108.0184375,0.0
146884,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,395.95570634300003,100.51631578899999,0.0
146895,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,202.99294558900002,105.502613636,0.0
146909,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,410.045529392,103.369545455,0.0
146913,13712142,14.0,4,21.0,3,2,150.0,34.0,0.0,613.135188709,35.9,0.0
146914,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,83.7660296839,101.381,0.0
146921,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,230.065249165,108.29593220299999,0.0
146922,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,669.838707025,104.535555556,0.0
146923,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,270.183849555,119.99,1.0
146938,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,961.004285951,101.65666666700001,0.0
146939,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,158.603944173,107.288181818,0.0
146943,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,677.0405657619999,110.356382979,0.0
146956,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,659.3263364119999,100.334827586,0.0
146969,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,399.487200271,105.942,0.0
146970,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,867.68195816,107.392469136,0.0
146974,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,486.527001471,35.9,0.0
146989,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,433.22671114699995,99.99,1.0
146991,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,233.25514251099997,101.18047619,0.0
147003,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,863.3347950210001,105.942,0.0
147004,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,336.68892305599996,103.330241935,0.0
147006,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,639.790567741,123.48333333299999,0.0
147009,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,757.885861876,105.112580645,0.0
147019,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,655.2474926880001,105.11659340700001,0.0
147025,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,789.8948073239999,35.9,1.0
147033,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,527.595593611,109.42901960799999,0.0
147034,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,613.253817935,108.556666667,0.0
147036,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,205.934291361,99.99,0.0
147041,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,122.063995364,111.09633333299999,0.0
147049,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,826.614181958,109.287169811,0.0
147050,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,838.187036872,103.15125,0.0
147059,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,552.365415896,101.1378125,0.0
147060,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,90.853476733,103.052580645,0.0
147062,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,767.849905273,109.15409090899999,0.0
147063,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,995.274512991,108.29593220299999,0.0
147072,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,805.0348990780002,109.9,1.0
147082,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,908.261769447,106.676216216,0.0
147087,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,412.214132789,105.942,0.0
147092,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,489.87818766699996,109.26897959200001,0.0
147096,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,610.497339319,102.99,1.0
147116,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,661.878479634,105.502613636,0.0
147130,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,531.19909334,109.9,1.0
147142,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,674.518388941,118.015,0.0
147149,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,42.1348772045,104.9,0.0
147151,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,678.430456459,108.556666667,0.0
147159,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,84.7737086678,114.41272727299999,0.0
147162,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,177.07263926,109.9,1.0
147163,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,843.155981005,99.99,0.0
147167,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,354.142182498,115.39888888899999,0.0
147191,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,63.9158712985,107.803333333,0.0
147206,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,289.317682365,115.284772727,0.0
147214,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,871.4802721000002,39.99,0.0
147219,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,94.81724001040001,109.790909091,0.0
147222,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,580.66140786,115.9,1.0
147223,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,296.331450052,110.95115942,0.0
147227,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,110.80038435,106.198536585,0.0
147230,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,564.629915642,105.112580645,0.0
147234,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,355.78648579699995,128.508181818,0.0
147237,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,578.041924787,115.4925,0.0
147263,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,533.925659473,108.348979592,0.0
147264,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,655.328713879,115.284772727,0.0
147265,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,848.15396904,109.798382353,0.0
147274,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,367.774480886,107.392469136,0.0
147280,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,581.688725324,108.9,1.0
147282,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,488.462903446,106.098723404,0.0
147285,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,312.678983295,109.15409090899999,0.0
147287,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,451.944260945,110.897111111,0.0
147290,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,953.849949173,102.99,1.0
147298,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,824.3209756919998,105.942,0.0
147300,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,858.354336983,103.052580645,0.0
147303,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,598.822705476,109.8,0.0
147313,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,450.414524899,105.11659340700001,0.0
147314,10191288,49.5,1,41.5,2,1,120.0,47.0,0.0,655.578355085,49.9105263158,0.0
147328,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,873.029526307,112.239166667,0.0
147331,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,525.135671063,36.8088888889,0.0
147341,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,775.137948192,115.284772727,0.0
147346,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,807.0436413939999,39.99,1.0
147347,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,144.855044749,108.205578947,0.0
147348,13712142,14.0,4,21.0,3,1,135.0,34.0,0.0,830.872103368,36.4964583333,0.0
147351,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,521.1704571380001,159.201538462,0.0
147372,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,143.461588511,110.22849315100001,0.0
147377,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,815.572149449,106.978113208,0.0
147378,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,272.36611524200003,103.330241935,0.0
147384,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,43.912519771099994,101.52529411799999,0.0
147385,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,583.914066668,105.502613636,0.0
147391,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,725.393589928,115.39888888899999,0.0
147398,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,381.196406536,100.224473684,0.0
147405,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,753.170335956,113.95220339,0.0
147412,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,367.694267785,105.51854166700001,0.0
147418,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,381.98174955400003,100.51631578899999,0.0
147421,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,780.8333071760001,103.18708333299999,0.0
147422,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,209.02433361400003,107.348918919,0.0
147431,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,714.0600875539999,103.68547619,0.0
147433,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,946.7194061439999,108.865316456,0.0
147462,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,91.33429155959999,107.288181818,0.0
147466,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,984.2242090039999,38.626666666700004,0.0
147467,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,458.142178135,108.29593220299999,0.0
147478,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,368.968643094,123.708571429,0.0
147479,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,383.692307846,108.556666667,0.0
147488,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,480.0633290265,35.9,0.0
147489,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,576.434350207,111.36525,0.0
147491,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,150.601851686,99.99,0.0
147494,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,953.19634071,109.46791666700001,0.0
147499,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,931.021030828,106.978113208,0.0
147511,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,976.255559018,99.99,0.0
147512,10191288,35.75,3,32.75,2,2,135.0,43.5,0.0,105.037499772,47.9,0.0
147517,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,820.502295021,119.99,1.0
147525,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,904.0933749139999,109.99,0.0
147533,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,406.30792764,109.46791666700001,0.0
147559,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,275.281547024,109.42901960799999,0.0
147570,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,203.776451603,102.347894737,0.0
147581,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,808.4206021210001,101.349365079,0.0
147587,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,554.40898715,119.99,0.0
147590,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,183.04504591900002,104.52675,0.0
147613,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,339.416009985,99.99,0.0
147615,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,708.5027113819998,105.0646,0.0
147627,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,970.686099669,113.95220339,0.0
147634,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,197.70733734200002,107.091351351,0.0
147635,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,414.388067331,109.611764706,0.0
147637,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,54.5447528725,110.35507462700001,0.0
147640,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,516.936881488,99.99,0.0
147647,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,186.550209613,109.798382353,0.0
147649,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,30.3224751733,99.99,0.0
147656,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,570.299319813,103.314761905,0.0
147660,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,532.326900895,102.6878125,0.0
147662,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,556.1530398680001,109.798382353,0.0
147667,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,25.2460132484,104.52675,0.0
147678,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,635.344139057,110.356382979,0.0
147694,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,185.107322883,109.48441558399999,0.0
147695,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,24.710199988000003,109.791111111,0.0
147697,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,36.5293962946,36.6325373134,0.0
147701,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,400.13832116099996,106.19255814,0.0
147707,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,414.8844696000001,104.042903226,0.0
147711,13712142,14.0,4,21.0,3,1,135.0,34.0,0.0,448.411200705,35.9,0.0
147714,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,370.201158256,104.324666667,0.0
147724,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,440.907856677,119.99,0.0
147728,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,292.490723999,110.35507462700001,0.0
147731,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,338.538930644,99.99,1.0
147733,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,935.6925673489999,107.656888889,0.0
