,ITEM_ID,COR,MARCA,TEM_FERRO_FUNDIDO,TEM_TAMPA,TIPO_WOK,SESSION_ID,ITEM_PRICE,INTERESTED
54307,653408,INOX,TRAMONTINA,NAO,0.0,NAO,802.590425117,122.75,1.0
54317,239171072,PRETO,HERCULES,SIM,0.0,NAO,964.963648066,322.99,0.0
54324,240761268,PRETO,MTA,NAO,1.0,NAO,313.33819886599997,191.49,0.0
54328,260010140,PRETO,PANELA MINEIRA,SIM,1.0,NAO,11.8536609516,59.99,1.0
54343,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,810.553494053,39.99,0.0
54359,653424,INOX,TRAMONTINA,NAO,0.0,NAO,379.404164055,139.65,0.0
54400,259620142,PRETO,FUMIL,SIM,1.0,NAO,431.153203416,139.99,0.0
54417,259620548,PRETO,FUMIL,SIM,0.0,NAO,392.33203894699994,143.45,0.0
54425,653424,INOX,TRAMONTINA,NAO,0.0,NAO,676.339222899,146.91,0.0
54451,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,414.0000154705,39.99,0.0
54458,255487744,COBRE,LA CUISINE,NAO,0.0,NAO,151.660808042,149.99,1.0
54461,255487744,COBRE,LA CUISINE,NAO,0.0,NAO,174.391442979,150.132857143,0.0
54463,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,614.748511281,122.9,0.0
54509,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,191.50453777,71.971125,0.0
54536,240761514,VERMELHO,MTA,NAO,0.0,NAO,576.522259885,219.186875,0.0
54548,653384,INOX,TRAMONTINA,NAO,0.0,NAO,467.633741653,166.665,0.0
54559,260008666,AZUL,PANELA MINEIRA,SIM,1.0,NAO,296.51038405400004,99.99,0.0
54571,240761428,VERMELHO,MTA,NAO,0.0,NAO,659.188983258,177.926666667,0.0
54572,653384,INOX,TRAMONTINA,NAO,0.0,NAO,599.968132719,159.0,0.0
54585,653424,INOX,TRAMONTINA,NAO,0.0,NAO,465.259102245,139.562,0.0
54612,239171072,PRETO,HERCULES,SIM,0.0,NAO,9.8853486718,165.99,0.0
54613,225903042,PRETO,JOMAFE,NAO,1.0,NAO,855.385453352,138.68,0.0
54616,653408,INOX,TRAMONTINA,NAO,0.0,NAO,443.636073278,111.37,0.0
54624,260011582,PRETO,FUMIL,SIM,1.0,NAO,745.0253127999999,99.99,1.0
54666,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,271.364795392,38.5163157895,0.0
54673,239171072,PRETO,HERCULES,SIM,0.0,NAO,235.665576368,165.99,0.0
54677,260010022,PRETO,PANELA MINEIRA,SIM,1.0,NAO,805.906614295,69.99,0.0
54680,653412,INOX,TRAMONTINA,NAO,0.0,NAO,21.250899379,165.9,0.0
54683,653424,INOX,TRAMONTINA,NAO,0.0,NAO,868.887063124,139.55,0.0
54687,653424,INOX,TRAMONTINA,NAO,0.0,NAO,37.8309892641,129.0,0.0
54693,263052544,VERMELHO,EURO HOME,NAO,0.0,NAO,629.273690748,99.33,0.0
54696,257529830,GRAFITE,HAPPYCALL,NAO,0.0,NAO,204.851373473,69.66,0.0
54707,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,112.55973813,39.99,0.0
54708,259620078,PRETO,FUMIL,SIM,1.0,NAO,879.20283612,104.99,0.0
54715,225903010,PRETO,JOMAFE,NAO,1.0,NAO,978.67350368,219.99,0.0
54722,260006436,LARANJA,PANELA MINEIRA,SIM,1.0,NAO,434.09301981,149.99,0.0
54743,263053320,VERMELHO,EURO HOME,NAO,0.0,NAO,319.153913211,113.936,0.0
54748,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,701.2099202530001,142.473,0.0
54756,14807820,INOX,TRAMONTINA,NAO,1.0,NAO,961.8968494060001,171.01,0.0
54757,653412,INOX,TRAMONTINA,NAO,0.0,NAO,145.05207039299998,149.724666667,0.0
54762,653412,INOX,TRAMONTINA,NAO,0.0,NAO,735.558824614,169.9,0.0
54771,10191276,PRETO,ALUMINIO RAMOS,NAO,0.0,SIM,56.606781102,72.52,0.0
54776,225903010,PRETO,JOMAFE,NAO,1.0,NAO,972.038329128,219.99,0.0
54777,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,989.3124278480001,332.005,0.0
54795,257104554,LARANJA,HERCULES,SIM,0.0,NAO,910.07667518,444.02,0.0
54798,260008474,PRETO,FUMIL,SIM,1.0,NAO,863.181125719,64.99,0.0
54800,255995322,PRETO,DONA CHEFA,NAO,1.0,NAO,39.8201939769,82.49,0.0
54801,260008666,AZUL,PANELA MINEIRA,SIM,1.0,NAO,851.679857125,99.99,0.0
54810,260005872,PRETO,PANELA MINEIRA,SIM,1.0,NAO,486.449561035,64.99,0.0
54825,653244,PRETO,TRAMONTINA,NAO,1.0,NAO,1000.59079547,97.383818182,0.0
54829,653372,INOX,TRAMONTINA,NAO,0.0,NAO,414.86569780599996,129.777636364,0.0
54835,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,348.786667655,39.99,0.0
54843,653424,INOX,TRAMONTINA,NAO,0.0,NAO,977.629932767,138.9,0.0
54852,216538788,INOX,TRAMONTINA,NAO,1.0,NAO,959.094203367,229.39999999999998,0.0
54856,258248692,VERMELHO,HERCULES,SIM,0.0,NAO,697.132787975,319.9,0.0
54862,255487744,COBRE,LA CUISINE,NAO,0.0,NAO,654.723858885,149.99,0.0
54867,653408,INOX,TRAMONTINA,NAO,0.0,NAO,310.59028548,111.37,0.0
54871,653408,INOX,TRAMONTINA,NAO,0.0,NAO,438.489113016,111.37,0.0
54872,258248800,VERMELHO,HERCULES,SIM,0.0,NAO,342.29782698900004,140.361875,0.0
54877,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,63.7707141475,169.35375,0.0
54892,653408,INOX,TRAMONTINA,NAO,0.0,NAO,346.606235405,111.09,0.0
54895,225903010,PRETO,JOMAFE,NAO,1.0,NAO,244.216384454,219.99,0.0
54897,653408,INOX,TRAMONTINA,NAO,0.0,NAO,536.618469821,129.0,0.0
54908,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,726.4626162489999,69.2048101266,0.0
54909,239170944,PRETO,HERCULES,SIM,0.0,NAO,717.6116859480001,193.75,0.0
54911,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,345.98452580400004,38.9130769231,0.0
54929,257102254,VERMELHO,HERCULES,SIM,0.0,NAO,505.020725129,69.45153846155,0.0
54937,260008666,AZUL,PANELA MINEIRA,SIM,1.0,NAO,259.771561663,99.99,0.0
54944,653424,INOX,TRAMONTINA,NAO,0.0,NAO,271.371739562,141.9,0.0
54958,258445830,PRATA,BRINOX,NAO,1.0,NAO,540.791760143,152.4,0.0
55002,653412,INOX,TRAMONTINA,NAO,0.0,NAO,963.984297592,162.9,0.0
55012,260010022,PRETO,PANELA MINEIRA,SIM,1.0,NAO,785.978427272,69.99,0.0
55013,218994434,CHOCOLATE,CERAFLAME,NAO,1.0,NAO,259.615132455,141.9,0.0
55016,255993834,PRETO,DONA CHEFA,NAO,1.0,NAO,154.617873452,64.99,1.0
55047,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,163.951635443,72.9,1.0
55059,653412,INOX,TRAMONTINA,NAO,0.0,NAO,717.881714862,157.34,0.0
55068,653424,INOX,TRAMONTINA,NAO,0.0,NAO,223.785707015,146.91,0.0
55070,240761236,PRETO,MTA,NAO,1.0,NAO,825.081181657,128.255,0.0
55076,653372,INOX,TRAMONTINA,NAO,0.0,NAO,868.692958922,109.6,0.0
55080,263053320,VERMELHO,EURO HOME,NAO,0.0,NAO,839.1666170189999,113.061111111,0.0
55086,257527488,INOX,HAPPYCALL,NAO,0.0,NAO,717.0805966739999,115.25185185166667,0.0
55088,240761462,VERMELHO,MTA,NAO,0.0,NAO,869.547431362,117.44259259233333,0.0
55097,653408,INOX,TRAMONTINA,NAO,0.0,NAO,300.815419722,119.633333333,1.0
55115,653408,INOX,TRAMONTINA,NAO,0.0,NAO,874.64520213,132.91,0.0
55117,14807816,INOX,TRAMONTINA,NAO,1.0,NAO,569.306551372,196.16,0.0
55140,260008068,PRETO,PANELA MINEIRA,SIM,1.0,NAO,341.14036184400004,152.43666666666667,0.0
55150,260006308,PRETO,PANELA MINEIRA,SIM,1.0,NAO,104.580362909,108.71333333333332,0.0
55154,260010022,PRETO,PANELA MINEIRA,SIM,1.0,NAO,945.3041639610001,64.99,0.0
55166,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,593.210173993,164.9,0.0
55183,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,879.30050412,169.896666667,1.0
55184,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,329.861234947,151.71,0.0
55191,653372,INOX,TRAMONTINA,NAO,0.0,NAO,459.8804769075,127.29,1.0
55213,218994434,CHOCOLATE,CERAFLAME,NAO,1.0,NAO,589.899718868,141.9,0.0
55227,653408,INOX,TRAMONTINA,NAO,0.0,NAO,794.213115917,111.37,0.0
55234,654396,INOX,TRAMONTINA,NAO,0.0,NAO,284.52361989900004,161.476875,0.0
55241,255487744,COBRE,LA CUISINE,NAO,0.0,NAO,933.135346546,150.132857143,0.0
55259,653408,INOX,TRAMONTINA,NAO,0.0,NAO,739.5249323155001,111.37,0.0
55266,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,545.914518085,72.9,0.0
55267,653408,INOX,TRAMONTINA,NAO,0.0,NAO,44.4764874909,129.0,0.0
55273,260008154,PRETO,PANELA MINEIRA,SIM,1.0,NAO,257.03408772299997,74.99,0.0
55276,653424,INOX,TRAMONTINA,NAO,0.0,NAO,870.2396855060001,104.98,1.0
55304,260005872,PRETO,PANELA MINEIRA,SIM,1.0,NAO,173.177013811,64.99,0.0
55327,260007034,PRETO,PANELA MINEIRA,SIM,1.0,NAO,122.27103972200001,356.32,0.0
55332,653408,INOX,TRAMONTINA,NAO,0.0,NAO,761.028584298,129.115882353,1.0
55375,257102254,VERMELHO,HERCULES,SIM,0.0,NAO,639.429348109,499.99,0.0
55386,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,115.91755328,167.661960784,0.0
55388,653408,INOX,TRAMONTINA,NAO,0.0,NAO,981.782436094,133.9,0.0
55414,653408,INOX,TRAMONTINA,NAO,0.0,NAO,150.999914293,111.37,1.0
55416,255994270,PRETO,DONA CHEFA,NAO,1.0,NAO,612.388614136,57.175333333299996,0.0
55429,14228752,VERMELHO,TRAMONTINA DESIGN COLLECTION,NAO,1.0,NAO,286.753179256,84.49026666664,0.0
55432,239170666,BRANCO,HERCULES,SIM,0.0,NAO,533.293134297,111.80519999998,0.0
55447,255994110,PRETO,DONA CHEFA,NAO,1.0,NAO,779.833089338,139.12013333331998,0.0
55448,14228752,VERMELHO,TRAMONTINA DESIGN COLLECTION,NAO,1.0,NAO,199.498216298,166.43506666666,0.0
55449,239170944,PRETO,HERCULES,SIM,0.0,NAO,384.672492754,193.75,0.0
55458,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,246.43089136,67.9385185185,0.0
55460,257102126,LARANJA,HERCULES,SIM,0.0,NAO,359.25414156,327.16,1.0
55474,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,760.1069065160001,67.9385185185,0.0
55476,653408,INOX,TRAMONTINA,NAO,0.0,NAO,970.671776498,111.37,0.0
55496,255995322,PRETO,DONA CHEFA,NAO,1.0,NAO,399.562997773,79.99,0.0
55519,239170784,LARANJA,HERCULES,SIM,0.0,NAO,714.1339938269999,300.62,0.0
55533,260008380,LARANJA,PANELA MINEIRA,SIM,1.0,NAO,90.1425847819,99.99,0.0
55556,653408,INOX,TRAMONTINA,NAO,0.0,NAO,406.75577263300005,129.0,1.0
55560,653412,INOX,TRAMONTINA,NAO,0.0,NAO,671.913056449,149.883333333,0.0
55570,257104182,LARANJA,HERCULES,SIM,0.0,NAO,527.666260931,299.99,0.0
55579,260011986,PRETO,FUMIL,SIM,1.0,NAO,714.4509903969999,69.99,1.0
55580,653408,INOX,TRAMONTINA,NAO,0.0,NAO,813.9436447,115.215,0.0
55598,257104554,LARANJA,HERCULES,SIM,0.0,NAO,215.211461583,444.02,0.0
55607,653408,INOX,TRAMONTINA,NAO,0.0,NAO,582.775939047,109.93,0.0
55635,260010022,PRETO,PANELA MINEIRA,SIM,1.0,NAO,405.48063659,69.99,0.0
55654,653408,INOX,TRAMONTINA,NAO,0.0,NAO,916.099849275,115.215,0.0
55662,653424,INOX,TRAMONTINA,NAO,0.0,NAO,421.584678097,140.41181818200002,0.0
55675,223401814,VERMELHO,CERAFLAME,NAO,1.0,NAO,693.8611019010001,248.9,0.0
55676,240761462,VERMELHO,MTA,NAO,0.0,NAO,442.02381295,174.99,1.0
55685,10191276,PRETO,ALUMINIO RAMOS,NAO,0.0,SIM,792.246957486,72.52,0.0
55693,260008186,PRETO,PANELA MINEIRA,SIM,1.0,NAO,944.3102761719999,89.99,0.0
55697,255983084,PRETO,DONA CHEFA,NAO,1.0,NAO,913.643330407,44.99,0.0
55728,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,850.4770188010001,164.9,0.0
55732,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,58.0981421912,67.45,0.0
55733,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,175.887907426,71.94,0.0
55738,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,305.098542549,164.99,0.0
55741,653408,INOX,TRAMONTINA,NAO,0.0,NAO,671.913056449,116.072,0.0
55743,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,212.007393343,39.99,0.0
55747,653408,INOX,TRAMONTINA,NAO,0.0,NAO,481.847501519,111.37,0.0
55772,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,138.692911995,164.99,0.0
55776,255993834,PRETO,DONA CHEFA,NAO,1.0,NAO,649.140796102,62.04,0.0
55779,653424,INOX,TRAMONTINA,NAO,0.0,NAO,481.375093954,138.9,1.0
55785,10191276,PRETO,ALUMINIO RAMOS,NAO,0.0,SIM,66.4486699939,138.95,0.0
55810,653424,INOX,TRAMONTINA,NAO,0.0,NAO,878.7784672989999,139.0,0.0
55826,653408,INOX,TRAMONTINA,NAO,0.0,NAO,900.42673903,111.37,0.0
55840,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,346.48249954,38.8919607843,0.0
55855,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,621.375313359,164.9,0.0
55868,653408,INOX,TRAMONTINA,NAO,0.0,NAO,434.60688894199996,128.89,0.0
55892,216538702,INOX,TRAMONTINA,NAO,0.0,NAO,364.689474964,234.44,0.0
55903,239171072,PRETO,HERCULES,SIM,0.0,NAO,927.903313218,339.99,0.0
55904,255993984,PRETO,DONA CHEFA,NAO,1.0,NAO,121.98543857899999,69.99,0.0
55931,653384,INOX,TRAMONTINA,NAO,0.0,NAO,31.304223561799997,165.476595745,0.0
55933,653408,INOX,TRAMONTINA,NAO,0.0,NAO,843.3362139760001,121.60833333299999,0.0
55970,653424,INOX,TRAMONTINA,NAO,0.0,NAO,994.186889172,139.18333333299998,0.0
55974,239170784,LARANJA,HERCULES,SIM,0.0,NAO,288.531252972,300.29,0.0
55987,653424,INOX,TRAMONTINA,NAO,0.0,NAO,103.40130949,146.91,0.0
56005,223401814,VERMELHO,CERAFLAME,NAO,1.0,NAO,239.32774688599997,229.9,0.0
56010,260011868,PRETO,PANELA MINEIRA,SIM,1.0,NAO,170.866987252,122.49,0.0
56012,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,443.965729491,38.8919607843,0.0
56060,239171072,PRETO,HERCULES,SIM,0.0,NAO,888.467608555,165.99,0.0
56075,653408,INOX,TRAMONTINA,NAO,0.0,NAO,710.751242857,111.37,0.0
56086,257104554,LARANJA,HERCULES,SIM,0.0,NAO,730.662113973,444.02,0.0
56088,263052544,VERMELHO,EURO HOME,NAO,0.0,NAO,278.198004387,234.84875,0.0
56092,259619988,PRETO,FUMIL,SIM,0.0,NAO,522.965026502,25.6775,0.0
56093,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,546.425003879,122.9,0.0
56101,260011868,PRETO,PANELA MINEIRA,SIM,1.0,NAO,862.489224386,134.99,0.0
56102,258248692,VERMELHO,HERCULES,SIM,0.0,NAO,948.737056645,101.775,0.0
56107,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,233.96815534400002,68.56,0.0
56112,223401814,VERMELHO,CERAFLAME,NAO,1.0,NAO,840.065988646,229.9,0.0
56123,258248692,VERMELHO,HERCULES,SIM,0.0,NAO,970.2061492239999,319.9,0.0
56158,259619988,PRETO,FUMIL,SIM,0.0,NAO,126.98830959600001,25.99,1.0
56167,653412,INOX,TRAMONTINA,NAO,0.0,NAO,331.811995874,149.0,0.0
56186,240761462,VERMELHO,MTA,NAO,0.0,NAO,143.25274429,193.8,0.0
56195,653424,INOX,TRAMONTINA,NAO,0.0,NAO,516.362710616,129.0,0.0
56200,653412,INOX,TRAMONTINA,NAO,0.0,NAO,347.243452096,149.0,0.0
56209,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,940.292606472,156.9,0.0
56215,260008154,PRETO,PANELA MINEIRA,SIM,1.0,NAO,838.983011423,133.945,0.0
56230,216538702,INOX,TRAMONTINA,NAO,0.0,NAO,711.132534177,110.99,0.0
56237,263051542,PRETO,EURO HOME,NAO,0.0,NAO,210.032869127,59.9,1.0
56242,653408,INOX,TRAMONTINA,NAO,0.0,NAO,789.39691285,111.37,0.0
56243,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,128.66830911600002,71.94,0.0
56249,653408,INOX,TRAMONTINA,NAO,0.0,NAO,333.637396616,134.343636364,0.0
56261,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,128.882010318,164.99,0.0
56263,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,887.845356587,72.42,0.0
56274,260008380,LARANJA,PANELA MINEIRA,SIM,1.0,NAO,855.912717766,99.99,0.0
56280,260008036,PRETO,PANELA MINEIRA,SIM,1.0,NAO,140.549917739,84.99,0.0
56287,14807824,INOX,TRAMONTINA,NAO,1.0,NAO,941.8115467939999,203.453917526,0.0
56298,653424,INOX,TRAMONTINA,NAO,0.0,NAO,436.78028741400004,144.9075,0.0
56328,653408,INOX,TRAMONTINA,NAO,0.0,NAO,65.5019127912,109.93,0.0
56336,260012272,PRETO,PANELA MINEIRA,SIM,1.0,NAO,19.1655747625,79.99,0.0
56339,653408,INOX,TRAMONTINA,NAO,0.0,NAO,567.531473718,111.37,0.0
56348,259620548,PRETO,FUMIL,SIM,0.0,NAO,911.875764791,130.03,0.0
56354,240761514,VERMELHO,MTA,NAO,0.0,NAO,553.8724683419999,228.87,0.0
56363,653372,INOX,TRAMONTINA,NAO,0.0,NAO,358.11329719099996,127.29,0.0
56366,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,791.550312662,39.99,0.0
56367,653372,INOX,TRAMONTINA,NAO,0.0,NAO,763.0830497219999,127.29,1.0
56372,653424,INOX,TRAMONTINA,NAO,0.0,NAO,755.797522125,146.91,0.0
56374,14807824,INOX,TRAMONTINA,NAO,1.0,NAO,327.394959391,241.206666667,0.0
56380,653412,INOX,TRAMONTINA,NAO,0.0,NAO,43.3919508843,149.0,0.0
56382,10191276,PRETO,ALUMINIO RAMOS,NAO,0.0,SIM,510.137729248,157.495,0.0
56396,239171072,PRETO,HERCULES,SIM,0.0,NAO,845.927367697,165.99,0.0
56405,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,657.720103706,38.9130769231,0.0
56412,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,631.882919347,156.8,0.0
56425,653424,INOX,TRAMONTINA,NAO,0.0,NAO,783.014869208,260.08500000000004,0.0
56428,239170860,LARANJA,HERCULES,SIM,0.0,NAO,376.210818968,363.37,0.0
56433,218994434,CHOCOLATE,CERAFLAME,NAO,1.0,NAO,750.1161285989999,124.9,0.0
56454,653408,INOX,TRAMONTINA,NAO,0.0,NAO,77.2494095144,115.215,0.0
56463,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,176.874681339,122.7,1.0
56469,259620078,PRETO,FUMIL,SIM,1.0,NAO,282.089283455,149.0,0.0
56478,260010234,PRETO,FUMIL,SIM,1.0,NAO,175.643369467,119.99,0.0
56479,14807832,INOX,TRAMONTINA,NAO,1.0,NAO,853.5671141060001,162.327647059,0.0
56482,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,956.1961938410001,38.5163157895,0.0
56514,239171072,PRETO,HERCULES,SIM,0.0,NAO,983.584284972,184.975,0.0
56520,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,84.8223275245,159.90875,0.0
56527,14807836,INOX,TRAMONTINA,NAO,1.0,NAO,813.0027166960001,169.9,0.0
56533,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,130.286583198,164.99,0.0
56538,14807816,INOX,TRAMONTINA,NAO,1.0,NAO,401.87557598800004,163.967777778,0.0
56549,260006992,PRETO,PANELA MINEIRA,SIM,1.0,NAO,771.81646861,269.99,0.0
56559,239171072,PRETO,HERCULES,SIM,0.0,NAO,595.161393181,223.99,0.0
56579,258443824,TURQUESA,BRINOX,NAO,1.0,NAO,558.7594343019999,159.49,0.0
56580,260007504,PRETO,PANELA MINEIRA,SIM,0.0,NAO,291.109582426,94.99,1.0
56596,259619988,PRETO,FUMIL,SIM,0.0,NAO,29.951662603699997,25.8471428571,0.0
56605,263053320,VERMELHO,EURO HOME,NAO,0.0,NAO,518.830905325,114.945,0.0
56622,259620078,PRETO,FUMIL,SIM,1.0,NAO,933.5980388419999,109.99,0.0
56624,653424,INOX,TRAMONTINA,NAO,0.0,NAO,419.24151523300003,139.55,0.0
56641,218994434,CHOCOLATE,CERAFLAME,NAO,1.0,NAO,281.090934465,141.9,0.0
56643,255994388,VERMELHO,DONA CHEFA,NAO,1.0,NAO,955.439767027,54.99,0.0
56666,653424,INOX,TRAMONTINA,NAO,0.0,NAO,28.255807636,144.063783784,0.0
56667,653424,INOX,TRAMONTINA,NAO,0.0,NAO,58.5902375885,117.65600939,0.0
56678,14228752,VERMELHO,TRAMONTINA DESIGN COLLECTION,NAO,1.0,NAO,625.601711115,128.43400626,0.0
56683,218994872,VERMELHO,CERAFLAME,NAO,1.0,NAO,937.6153806330001,139.21200313,0.0
56689,255487744,COBRE,LA CUISINE,NAO,0.0,NAO,556.797795845,149.99,1.0
56722,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,453.72346442599996,141.33,1.0
56731,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,895.27427895,39.99,0.0
56734,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,975.8582752289999,156.9,0.0
56744,653412,INOX,TRAMONTINA,NAO,0.0,NAO,828.197465752,169.9,0.0
56749,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,568.9136160180001,164.99,0.0
56751,260011582,PRETO,FUMIL,SIM,1.0,NAO,946.866558849,99.99,0.0
56755,654396,INOX,TRAMONTINA,NAO,0.0,NAO,848.698828916,158.67600000000002,0.0
56759,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,235.39908819,39.99,1.0
56771,653408,INOX,TRAMONTINA,NAO,0.0,NAO,381.794074244,125.32,0.0
56774,239171072,PRETO,HERCULES,SIM,0.0,NAO,301.717743816,165.99,0.0
56785,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,680.076668005,167.661960784,0.0
56793,239170784,LARANJA,HERCULES,SIM,0.0,NAO,618.5347600709999,300.29,0.0
56810,259620078,PRETO,FUMIL,SIM,1.0,NAO,29.5722675055,102.49,0.0
56815,260007504,PRETO,PANELA MINEIRA,SIM,0.0,NAO,8.78663776839,94.99,1.0
56817,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,760.865575985,72.9,0.0
56843,239170666,BRANCO,HERCULES,SIM,0.0,NAO,511.937308766,97.94545454550001,0.0
56849,653408,INOX,TRAMONTINA,NAO,0.0,NAO,237.842598664,122.990909091,0.0
56851,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,597.815264441,39.99,0.0
56854,259620078,PRETO,FUMIL,SIM,1.0,NAO,604.898283012,72.3611290325,0.0
56858,216538702,INOX,TRAMONTINA,NAO,0.0,NAO,559.810453515,104.732258065,0.0
56861,257104182,LARANJA,HERCULES,SIM,0.0,NAO,635.227873959,299.99,0.0
56894,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,65.0639326655,38.8233333333,0.0
56896,257526922,VERMELHO,HAPPYCALL,SIM,0.0,NAO,873.4650459860001,39.40666666665,0.0
56900,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,538.378992948,39.99,0.0
56901,255994024,VERMELHO,DONA CHEFA,NAO,1.0,NAO,12.5861455684,44.99,0.0
56908,258248778,VERMELHO,HERCULES,SIM,0.0,NAO,57.279485530200006,139.99,0.0
56915,260008592,PRETO,PANELA MINEIRA,SIM,1.0,NAO,4.74557672688,234.99,0.0
56956,654396,INOX,TRAMONTINA,NAO,0.0,NAO,849.399122528,161.476875,0.0
56959,234081082,VERMELHO,LA CUISINE,NAO,0.0,NAO,539.584845804,115.73343750000001,0.0
56972,255993984,PRETO,DONA CHEFA,NAO,1.0,NAO,39.898071023600004,69.99,0.0
56984,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,947.83296263,164.9,0.0
56999,653424,INOX,TRAMONTINA,NAO,0.0,NAO,871.460917992,137.72,0.0
57000,239170826,LARANJA,HERCULES,SIM,0.0,NAO,772.936514267,143.85500000000002,0.0
57005,255487744,COBRE,LA CUISINE,NAO,0.0,NAO,519.311758108,149.99,1.0
57034,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,779.651788605,38.8919607843,0.0
57041,263053414,VERMELHO,EURO HOME,NAO,0.0,NAO,259.320372543,64.44098039215,0.0
57049,259620548,PRETO,FUMIL,SIM,0.0,NAO,45.4837639622,89.99,0.0
57069,259620078,PRETO,FUMIL,SIM,1.0,NAO,229.782640049,99.99,0.0
57070,653408,INOX,TRAMONTINA,NAO,0.0,NAO,874.5038147380001,111.37,0.0
57075,654396,INOX,TRAMONTINA,NAO,0.0,NAO,417.016415582,162.9,0.0
57079,255994110,PRETO,DONA CHEFA,NAO,1.0,NAO,303.370936885,162.9,0.0
57082,653412,INOX,TRAMONTINA,NAO,0.0,NAO,874.2070383739999,162.9,0.0
57115,239171072,PRETO,HERCULES,SIM,0.0,NAO,943.0829171889999,223.99,0.0
57133,260010022,PRETO,PANELA MINEIRA,SIM,1.0,NAO,504.49149506099997,69.99,0.0
57134,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,352.896883349,39.99,0.0
57137,263053320,VERMELHO,EURO HOME,NAO,0.0,NAO,321.893548773,114.945,0.0
57141,258248692,VERMELHO,HERCULES,SIM,0.0,NAO,148.928956998,319.9,1.0
57169,263052790,LARANJA,EURO HOME,NAO,0.0,NAO,254.80775209200002,119.9,0.0
57178,14807820,INOX,TRAMONTINA,NAO,1.0,NAO,670.959102733,151.581111111,0.0
57193,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,440.903346654,70.95,0.0
57202,10697172,PRETO,TRAMONTINA,NAO,0.0,NAO,812.445479276,260.58,0.0
57203,255983052,PRETO,DONA CHEFA,NAO,1.0,NAO,454.907366631,204.79,0.0
57208,653412,INOX,TRAMONTINA,NAO,0.0,NAO,300.475474995,149.0,0.0
57217,257529916,VERMELHO,HAPPYCALL,SIM,0.0,NAO,102.543640646,145.96666666666667,0.0
57218,239170666,BRANCO,HERCULES,SIM,0.0,NAO,457.26519403300006,142.93333333333334,0.0
57241,653424,INOX,TRAMONTINA,NAO,0.0,NAO,172.122201359,139.9,0.0
