,ITEM_ID,ALTURA,COMPOSICAO,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
67082,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,694.7813563510001,39.99,0.0
67083,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,532.878108237,107.654545455,0.0
67110,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,848.370110632,30.9037037037,0.0
67113,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,609.741030438,42.886855670100005,0.0
67117,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,364.022224994,26.99,0.0
67119,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,458.177922108,31.9,0.0
67152,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,936.516308379,49.9,0.0
67164,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,522.306504635,68.9,1.0
67176,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,784.431623498,49.9,0.0
67189,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,269.684922956,34.5666666667,0.0
67196,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,86.8904084399,26.99,1.0
67203,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,514.961947192,26.99,0.0
67207,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,956.3763477189999,49.9,0.0
67209,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,195.15340080099998,74.20470588239999,0.0
67223,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,876.943291183,43.085238095200005,0.0
67232,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,938.193606365,26.99,0.0
67234,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,578.0534305809999,34.99,0.0
67252,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,713.9446345919999,65.9,0.0
67265,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,706.600673432,26.99,0.0
67267,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,421.966470703,33.5,0.0
67274,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,767.305257678,93.0,0.0
67276,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,659.31117271,68.9,0.0
67279,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,555.176044607,69.56,0.0
67284,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,429.366120378,26.9354545455,0.0
67289,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,2.0156585828,34.1570833333,0.0
67290,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,146.654083324,28.9761538462,0.0
67306,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,870.7013395910001,71.44,0.0
67309,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,141.939491788,31.9,0.0
67347,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,633.43849396,31.890797545999998,0.0
67349,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,216.878028475,69.9,0.0
67351,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,180.743716918,93.0,1.0
67357,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,856.7312052039999,169.0,0.0
67362,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,398.328568284,32.9,0.0
67371,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,480.62927919099997,43.5261971831,0.0
67395,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,830.4413349289999,31.890797545999998,0.0
67405,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,593.849051377,26.27,0.0
67406,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,473.455571668,26.99,0.0
67408,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,5.545868174419999,65.9,0.0
67422,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,733.8378137410001,44.99,1.0
67459,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,13.7308512671,32.9,0.0
67461,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,736.4383822789999,31.293333333299998,0.0
67466,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,4.49429253742,44.99,0.0
67475,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,989.9462810780001,26.99,1.0
67482,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,161.153338468,43.5261971831,0.0
67484,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,837.228611911,31.890797545999998,0.0
67503,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,525.531779594,43.5261971831,0.0
67505,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,852.48611497,26.868787878800003,0.0
67508,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,535.696904314,37.9966666667,0.0
67519,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,611.425484842,27.551304347800002,0.0
67523,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,826.009631956,75.9,0.0
67530,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,614.0826989990001,85.0,1.0
67546,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,881.937620638,26.99,0.0
67561,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,929.72697187,87.0049180328,0.0
67593,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,75.10525333609999,26.99,0.0
67602,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,254.14803569999998,71.15,0.0
67604,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,148.8654822,68.9,1.0
67613,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,314.138171292,26.99,0.0
67621,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,941.2558625710001,41.3241666667,0.0
67628,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,437.900423742,31.890797545999998,0.0
67634,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,130.910427831,26.99,0.0
67643,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,644.26232004,34.99,0.0
67650,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,209.531675971,26.868787878800003,0.0
67654,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,155.260617461,26.99,0.0
67665,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,954.819781253,31.890797545999998,0.0
67667,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,356.17662137699995,26.99,0.0
67686,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,746.532179727,68.9,0.0
67718,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,58.351194165900004,26.99,0.0
67721,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,443.076674818,44.99,0.0
67742,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,143.71559268200002,27.3588571429,0.0
67747,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,549.505817387,31.9,0.0
67749,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,701.546940803,33.6613333333,0.0
67776,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,875.631850156,65.9,0.0
67789,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,660.693306848,51.8448275862,0.0
67804,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,990.3296293289999,34.99,0.0
67827,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,811.339331959,26.99,0.0
67831,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,253.388175275,39.99,0.0
67835,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,505.965176998,26.99,1.0
67846,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,792.9817166089999,79.175,0.0
67879,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,965.881838404,90.9,1.0
67884,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,936.991010046,37.0,1.0
67908,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,412.16180708900004,65.9,0.0
67911,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,31.837295996599998,165.79,0.0
67947,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,323.289158322,34.8441666667,0.0
67954,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,117.920332424,26.99,1.0
67955,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,697.3183031010001,75.01,0.0
67958,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,698.898857601,40.8633333333,0.0
67973,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,294.687599537,34.5861538462,0.0
67986,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,654.532092556,26.99,0.0
67991,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,992.864683487,28.9761538462,0.0
68011,256639794,21.0,INOX,19.0,HERCULES,20.0,NAO,0.0,935.930463933,30.9380769231,0.0
68022,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,92.9637446867,32.9,0.0
68026,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,223.27752257400002,89.2211111111,0.0
68028,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,482.23464912400004,28.5754385965,0.0
68058,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,879.5080143710001,39.99,0.0
68066,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,872.410400673,89.6426829268,0.0
68075,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,265.85241331099996,27.4082905983,0.0
68078,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,186.174330924,71.44,1.0
68080,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,242.425224583,39.19,0.0
68099,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,675.486594653,43.5261971831,0.0
68141,260006148,28.0,INOX,37.0,PANELA MINEIRA,40.0,SIM,0.0,994.8088540480001,114.99,0.0
68149,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,882.430720384,86.9,1.0
68150,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,402.13590957900004,26.99,0.0
68152,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,93.08727451790001,109.99,0.0
68157,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,352.440751392,26.99,0.0
68163,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,345.160006468,31.890797545999998,0.0
68164,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,407.59514001300005,34.5666666667,0.0
68182,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,935.153027157,53.9,0.0
68184,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,282.636360462,31.890797545999998,0.0
68185,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,927.057301746,32.0280487805,0.0
68196,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,482.383011716,89.2211111111,0.0
68213,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,669.554947468,28.9761538462,0.0
68220,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,643.42373591,43.5261971831,0.0
68222,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,319.00907768,30.9037037037,0.0
68236,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,904.5481291660001,49.9,0.0
68239,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,316.502720469,68.9,0.0
68269,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,791.955529717,83.72,0.0
68271,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,390.9659581,30.9037037037,0.0
68283,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,957.823393887,26.99,1.0
68284,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,43.9942493238,96.2658333333,0.0
68292,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,150.459146059,26.868787878800003,0.0
68294,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,996.984817075,34.1570833333,0.0
68304,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,67.4831211506,32.154,0.0
68324,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,368.568591107,34.5666666667,0.0
68329,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,428.27869787099996,26.99,1.0
68345,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,941.725895988,31.9,0.0
68350,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,209.66777501,26.99,1.0
68354,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,995.069521769,28.9761538462,0.0
68361,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,155.260617461,31.9,0.0
68365,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,502.573962845,27.1798529412,0.0
68376,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,663.902121442,169.0,0.0
68386,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,468.769260959,49.9,1.0
68389,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,950.27839566,39.99,0.0
68418,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,893.3285697110001,80.45,0.0
68427,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,261.239967761,165.79,0.0
68432,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,275.051658078,26.99,1.0
68440,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,308.081993137,56.9,1.0
68445,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,619.2211871769999,31.890797545999998,0.0
68446,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,2.1252172801099998,238.55,0.0
68476,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,776.12514957,37.0,0.0
68511,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,792.114493534,43.5261971831,0.0
68516,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,757.598607415,37.2149504434,0.0
68536,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,603.114787339,30.9037037037,0.0
68549,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,291.989962843,68.9,0.0
68556,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,772.63598746,26.99,0.0
68562,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,172.54542281099998,26.99,1.0
68565,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,32.1698625822,26.884117647100002,0.0
68566,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,293.93026211299997,29.7406976744,0.0
68579,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,18.0037475952,34.99,0.0
68616,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,921.601269499,49.9,0.0
68617,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,446.607896378,26.99,0.0
68637,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,831.857014177,26.99,0.0
68646,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,135.82260459999998,32.9,1.0
68657,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,531.72473216,26.99,0.0
68661,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,644.043625634,26.99,0.0
68690,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,489.00163074,44.99,0.0
68712,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,815.4744110239999,193.09,0.0
68731,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,167.278546283,26.99,1.0
68734,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,395.43309737199996,75.9,1.0
68738,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,572.113832811,39.8792592593,0.0
68739,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,553.676265249,32.9,0.0
68741,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,349.83487587699994,31.9,0.0
68742,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,661.713207009,86.9,0.0
68743,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,338.98363878099997,166.5925,0.0
68755,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,782.0998949169999,34.3536363636,0.0
68767,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,666.14249181,31.9,1.0
68768,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,161.823208697,31.890797545999998,0.0
68782,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,19.776035172100002,94.99,0.0
68787,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,308.737912197,89.0115384615,0.0
68796,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,540.179801748,32.0280487805,0.0
68808,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,260.457478506,31.293333333299998,0.0
68822,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,158.99057737200002,39.99,0.0
68841,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,373.493948882,159.83333333299998,0.0
68848,10697140,19.0,INOX,18.25,TRAMONTINA,20.25,NAO,0.0,801.5174500810001,176.4,0.0
68851,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,461.02638001699995,26.99,0.0
68857,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,85.3733562525,34.99,0.0
68873,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,748.5307788910001,65.9,0.0
68874,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,533.95732226,26.99,0.0
68878,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,982.110005096,89.99,0.0
68880,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,653.2967720215,32.9,0.0
68889,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,324.483538947,34.99,0.0
68946,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,186.440491484,35.5148484848,0.0
68961,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,252.857242594,69.9,0.0
68969,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,753.7872876439999,84.15285714285,0.0
68981,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,845.823895761,98.4057142857,0.0
68983,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,535.27677881,27.8140425532,0.0
68990,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,759.6500454119999,224.7464,0.0
68997,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,482.253153105,26.99,0.0
69007,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,449.77703746300006,30.9037037037,0.0
69012,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,226.283084068,159.83333333299998,0.0
69014,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,143.693122287,30.9037037037,0.0
69020,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,502.90042339300004,71.44,0.0
69021,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,827.380061196,26.99,1.0
69052,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,41.2034410934,26.99,1.0
69064,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,504.00689907300006,165.79,0.0
69065,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,524.341632047,26.99,0.0
69079,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,843.963233225,32.9,0.0
69097,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,431.95188215,31.9,0.0
69108,243496762,53.0,INOX,22.0,BRINOX,40.5,NAO,0.0,71.7432214884,40.9,0.0
69119,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,50.0142951893,49.9,0.0
69126,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,873.154300632,26.99,0.0
69128,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,975.7753981110001,34.5666666667,0.0
69147,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,492.37719013,31.62953125,0.0
69153,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,215.33646723900003,27.585846153800002,0.0
69157,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,494.10142330300005,31.62953125,0.0
69171,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,607.752128485,26.99,0.0
69173,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,644.522132596,34.99,0.0
69192,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,101.861936826,53.65,0.0
69208,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,281.056804482,43.5261971831,0.0
69226,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,510.086652621,71.44,0.0
69228,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,39.1163046376,34.99,1.0
69247,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,888.045055431,99.99,0.0
69252,10697140,52.75,INOX,31.75,TRAMONTINA,41.0,NAO,0.0,237.80660640000002,178.59290322599998,0.0
69297,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,575.543113654,34.5666666667,0.0
69310,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,208.29869256599997,27.1576623377,0.0
69314,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,245.63015845400002,40.9,0.0
69353,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,249.823583229,169.0,0.0
69369,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,915.371968461,93.0,1.0
69387,225254280,16.0,ALUMINIO,17.0,ZANELLA,17.0,NAO,0.0,370.155750054,80.95,0.0
69403,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,81.2115480273,68.9,0.0
69408,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,695.164982438,49.9,1.0
69431,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,309.982533015,87.978,0.0
69432,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,126.41040313200001,26.99,0.0
69452,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,758.6783052860001,31.62953125,0.0
69453,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,895.879292641,27.1576623377,0.0
69497,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,936.975660605,44.99,0.0
69498,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,846.761361758,34.5666666667,0.0
69504,243496762,53.0,INOX,22.0,BRINOX,40.5,NAO,0.0,337.004653858,42.233333333350004,0.0
69507,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,890.746651721,49.9,0.0
69509,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,266.522567681,49.9,0.0
69519,225254280,16.0,ALUMINIO,17.0,ZANELLA,17.0,NAO,0.0,45.1549919674,40.40185185185,0.0
69526,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,817.206948438,30.9037037037,0.0
69532,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,644.675662865,30.9037037037,0.0
69533,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,652.817069404,34.99,0.0
69539,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,626.126440114,34.99,1.0
69553,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,478.130100313,43.5261971831,0.0
69564,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,119.771982832,71.9,0.0
69580,10697140,31.25,INOX,21.0,TRAMONTINA,41.75,NAO,0.0,851.840511098,57.71309859155001,0.0
69582,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,612.17648996,43.5261971831,0.0
69583,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,414.979430306,94.445,0.0
69584,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,776.5135600960001,68.9,0.0
69590,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,2.2515326604299997,27.873571428600002,0.0
69596,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,602.925558425,49.9,0.0
69612,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,586.730499318,173.517657658,0.0
69618,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,487.88334308199995,34.99,0.0
69622,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,221.370739808,29.7406976744,0.0
69624,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,445.111617987,75.9,1.0
69645,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,755.889380885,34.9447413793,0.0
69665,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,984.3427081660001,58.99,0.0
69667,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,335.199319411,34.99,0.0
69690,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,868.712443881,30.9037037037,0.0
69694,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,990.503845587,27.3934375,0.0
69706,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,492.221697506,43.5261971831,0.0
69707,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,17.403629312,34.99,0.0
69711,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,767.547388551,53.9,1.0
69716,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,750.859267698,29.7406976744,0.0
69717,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,586.215453965,39.99,1.0
69734,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,745.374482615,76.9,0.0
69746,256639794,21.0,INOX,19.0,HERCULES,20.0,NAO,0.0,9.028901389360001,58.9,0.0
69751,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,923.859594392,31.890797545999998,0.0
69754,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,37.1149394948,54.9,0.0
69756,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,987.2956998999999,43.5261971831,0.0
69760,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,147.785667873,26.99,0.0
69775,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,905.2715837610001,28.9761538462,0.0
69793,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,683.832546544,34.99,0.0
69799,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,405.00301723300004,32.9,1.0
