,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PROFUNDIDADE,SESSION_ID,ITEM_PRICE,INTERESTED
64435,260011516,26.0,PRETO,29.0,FUMIL,45.0,495.23515627800003,64.99,0.0
64437,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,456.28753962300004,84.99,0.0
64470,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,705.306898893,54.99,0.0
64495,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,318.749105252,84.99,0.0
64513,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,824.169767475,81.7175,0.0
64522,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,416.827821733,78.445,0.0
64544,260010384,46.0,PRETO,30.0,FUMIL,41.0,988.251438705,51.05083333335,0.0
64583,260011902,26.0,PRETO,29.0,FUMIL,45.0,171.08394057200002,23.6566666667,0.0
64608,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,404.41087734900003,99.99,0.0
64669,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,811.396463645,84.99,0.0
64702,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,687.7198346480001,74.99,0.0
64723,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,197.41586829,99.99,0.0
64730,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,810.429580458,87.49,0.0
64758,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,910.881858794,74.99,0.0
64763,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,355.032252697,87.49,0.0
64771,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,84.7244918935,99.99,0.0
64786,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,88.3374256558,64.99,0.0
64788,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,45.8873266605,99.99,0.0
64876,260010384,46.0,PRETO,30.0,FUMIL,41.0,917.978567658,37.99,0.0
64881,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,53.835326001999995,54.99,0.0
64941,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,444.830744499,59.989999999999995,0.0
64988,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,778.095157996,64.99,0.0
65018,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,263.311070618,84.99,0.0
65040,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,591.302388764,84.99,0.0
65072,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,404.543199709,81.9,0.0
65101,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,491.372529639,99.99,0.0
65144,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,715.8696914760001,97.9266666667,0.0
65201,261901098,21.0,PRETO,36.0,PANELA MINEIRA,59.0,59.2378251266,149.99,0.0
65207,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,600.826219316,299.99,0.0
65229,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,691.868245327,84.99,0.0
65245,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,983.956000885,54.99,0.0
65248,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,108.970057272,54.99,0.0
65297,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,832.2357770289999,99.99,0.0
65324,260013714,26.0,PRETO,29.0,FUMIL,45.0,561.2873671140001,87.49,0.0
65332,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,981.907626557,74.99,0.0
65366,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,819.8253652430001,84.99,0.0
65409,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,703.322410052,64.99,0.0
65580,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,527.0641977930001,81.9,0.0
65583,260011516,26.0,PRETO,29.0,FUMIL,45.0,320.192258376,64.99,0.0
65598,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,672.617317451,81.9,0.0
65625,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,334.95797605,169.99,0.0
65687,260013628,30.0,PRETO,51.0,FUMIL,51.0,746.4063939539999,141.65666666666667,0.0
65739,260011388,30.0,PRETO,51.0,FUMIL,51.0,433.194918411,113.32333333333332,0.0
65758,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,515.329186912,84.99,0.0
65799,260010384,46.0,PRETO,30.0,FUMIL,41.0,711.5661809,37.99,0.0
65843,260011302,19.0,PRETO,32.0,FUMIL,50.0,543.1695228269999,55.44500000000001,0.0
65985,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,923.277645805,72.9,0.0
66012,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,419.67423164400003,93.945,0.0
66033,260013628,30.0,PRETO,51.0,FUMIL,51.0,547.1259694080001,114.99,0.0
66095,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,601.978064712,74.99,0.0
66110,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,18.8000321402,64.99,0.0
66114,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,43.7719831648,37.99,0.0
66117,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,251.664184029,54.99,0.0
66121,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,87.9951599539,84.99,0.0
66199,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,712.634588078,99.39,0.0
66202,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,293.736637096,64.99,0.0
66203,260011902,26.0,PRETO,29.0,FUMIL,45.0,640.9898769619999,23.6566666667,0.0
66238,260011516,26.0,PRETO,29.0,FUMIL,45.0,446.044658468,64.99,0.0
66249,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,917.978567658,74.99,0.0
66256,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,82.4118827522,54.99,0.0
66269,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,143.131972142,89.9451851852,0.0
66303,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,913.303412566,74.99,0.0
66335,260011302,19.0,PRETO,32.0,FUMIL,50.0,74.64804226609999,109.99,0.0
66351,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,303.59938994,84.99,1.0
66431,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,781.797185615,64.99,0.0
66472,260013714,26.0,PRETO,29.0,FUMIL,45.0,212.294676377,89.99,0.0
66526,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,413.449329663,74.99,0.0
66534,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,717.2793421819999,81.8370212766,0.0
66568,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,54.671784548000005,88.6840425532,0.0
66634,260011516,26.0,PRETO,29.0,FUMIL,45.0,959.55032095,64.99,0.0
66636,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,943.977549615,76.372,0.0
66695,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,346.587804297,81.9,0.0
66744,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,67.0384379284,76.372,0.0
66841,260011516,26.0,PRETO,29.0,FUMIL,45.0,352.2645782102,70.681,0.0
66842,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,637.4907184919999,64.99,0.0
66862,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,516.80934831,64.99,0.0
66992,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,691.48977092,74.99,0.0
66995,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,69.579716824,99.99,0.0
67039,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,63.9100902475,74.99,0.0
67127,260010704,46.0,PRETO,30.0,FUMIL,41.0,160.94411908799998,71.65666666666667,0.0
67128,260013628,30.0,PRETO,51.0,FUMIL,51.0,304.990585264,68.32333333333332,0.0
67135,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,722.203853655,64.99,0.0
67146,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,346.79627195300003,99.99,0.0
67273,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,578.60982038,74.99,0.0
67310,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,448.74167835599997,99.99,0.0
67327,260010384,46.0,PRETO,30.0,FUMIL,41.0,270.260736502,37.99,0.0
67364,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,701.8091379739999,66.0446666667,0.0
67384,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,572.32566734,108.01733333335,0.0
67425,261901098,21.0,PRETO,36.0,PANELA MINEIRA,59.0,13.4433934995,149.99,0.0
67486,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,644.4701930819999,81.9,0.0
67516,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,368.49919829699996,64.99,0.0
67529,260010384,46.0,PRETO,30.0,FUMIL,41.0,178.585243811,37.99,0.0
67577,260011302,19.0,PRETO,32.0,FUMIL,50.0,748.180619277,109.99,0.0
67580,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,13.6529498689,299.99,0.0
67600,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,320.263866991,99.99,0.0
67612,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,447.405626513,99.99,0.0
67807,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,143.573194405,78.445,0.0
67886,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,74.60394679470001,169.99,0.0
68023,260011516,26.0,PRETO,29.0,FUMIL,45.0,213.704409177,127.49000000000001,0.0
68029,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,460.99732153300005,84.99,1.0
68129,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,355.534811994,74.99,0.0
68167,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,616.137635716,72.9,0.0
68181,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,387.21063509699997,74.99,0.0
68232,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,388.648273981,54.99,0.0
68337,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,466.162500744,72.9,0.0
68377,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,178.909796141,54.99,0.0
68465,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,241.217185216,64.99,0.0
68475,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,21.0743734123,75.01,0.0
68551,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,414.757696615,64.99,0.0
68563,260007226,23.0,PRETO,25.0,PANELA MINEIRA,34.0,182.09372963099997,37.24,0.0
68609,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,965.8017885180001,84.99,1.0
68621,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,937.2309505110001,74.99,0.0
68640,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,452.441298711,84.99,0.0
68694,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,547.1259694080001,99.99,0.0
68710,260010384,46.0,PRETO,30.0,FUMIL,41.0,392.963399027,37.99,0.0
68715,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,538.05543946,76.372,0.0
68718,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,708.8429559760001,54.99,0.0
68740,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,568.878713455,59.99,0.0
68798,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,701.9811075,84.99,0.0
68838,260010704,46.0,PRETO,30.0,FUMIL,41.0,233.00339009400003,94.99,1.0
68865,260011902,26.0,PRETO,29.0,FUMIL,45.0,761.3367530219999,23.99,1.0
68923,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,870.250772586,84.99,0.0
68974,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,829.433139343,299.99,0.0
68989,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,198.257905292,59.99,0.0
69026,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,924.276052255,84.99,0.0
69106,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,648.33119203,103.78,0.0
69140,260013628,30.0,PRETO,51.0,FUMIL,51.0,495.02820411199997,114.99,0.0
69184,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,79.1669844301,64.99,0.0
69234,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,74.7638251977,99.99,0.0
69240,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,197.41222066400002,37.99,0.0
69265,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,595.354865378,64.99,1.0
69266,256329434,48.0,LARANJA,26.0,HERCULES,2.5,51.2071109496,44.32333333335,0.0
69286,260011902,26.0,PRETO,29.0,FUMIL,45.0,210.21877710299998,23.6566666667,0.0
69336,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,363.04411613199994,78.445,0.0
69378,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,496.867271185,64.99,0.0
69421,260011516,26.0,PRETO,29.0,FUMIL,45.0,279.445600168,64.99,0.0
69425,260010704,46.0,PRETO,30.0,FUMIL,41.0,375.66601853199995,112.53,0.0
69444,260011902,26.0,PRETO,29.0,FUMIL,45.0,162.589883457,23.6566666667,0.0
69546,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,745.760647875,64.99,0.0
69571,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,525.001961515,169.99,0.0
69783,260011902,26.0,PRETO,29.0,FUMIL,45.0,523.866971575,23.99,0.0
69897,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,217.22906231,89.9451851852,0.0
69908,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,682.170076805,84.99,0.0
69990,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,245.475407278,74.99,0.0
69993,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,287.876145413,99.99,0.0
70068,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,440.813846335,84.99,0.0
70097,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,751.162381665,64.99,0.0
70156,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,928.1104432860001,72.9,0.0
70194,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,129.577876963,81.9,0.0
70212,260011302,19.0,PRETO,32.0,FUMIL,50.0,40.0997498084,90.64500000000001,0.0
70217,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,834.976071637,99.39,0.0
70251,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,371.722228249,74.99,0.0
70252,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,847.2835568319999,137.132857143,0.0
70282,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,269.303955686,74.99,0.0
70399,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,265.926101325,169.99,0.0
70414,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,130.375186666,64.99,0.0
70415,260013628,30.0,PRETO,51.0,FUMIL,51.0,699.4878264910001,114.99,1.0
70430,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,317.83517561,81.9,0.0
70505,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,561.983255494,99.99,0.0
70550,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,954.749481595,99.99,0.0
70562,260010384,46.0,PRETO,30.0,FUMIL,41.0,29.502695904,37.99,0.0
70739,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,354.782533639,84.99,0.0
70842,260010384,46.0,PRETO,30.0,FUMIL,41.0,635.267057595,37.99,0.0
70899,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,424.890312239,99.99,0.0
70912,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,557.147773695,54.99,0.0
70989,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,926.7809607639999,64.99,0.0
71058,260010384,46.0,PRETO,30.0,FUMIL,41.0,52.931157112200005,37.99,0.0
71065,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,519.87196879,54.99,0.0
71077,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,557.5681983019999,81.9,0.0
71098,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,186.01197676200002,74.99,0.0
71107,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,440.013376164,76.372,0.0
71127,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,618.374366448,64.99,0.0
71128,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,830.51639127,84.99,0.0
71132,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,767.0718253560001,64.99,0.0
71224,260011516,26.0,PRETO,29.0,FUMIL,45.0,605.598292824,69.99,0.0
71263,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,919.1300746710001,74.99,0.0
71360,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,570.236115795,66.54545454550001,0.0
71439,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,965.584573447,37.99,0.0
71440,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,579.969704276,81.9,0.0
71457,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,139.87763527299998,90.945,0.0
71480,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,3.1359187509799997,99.99,0.0
71539,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,540.748824433,89.9451851852,0.0
71604,256332650,36.5,LARANJA,23.5,HERCULES,2.5,62.4694254763,169.99,0.0
71663,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,91.8439035755,74.99,0.0
71709,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,393.62012585699995,84.99,0.0
71764,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,541.350828632,99.99,0.0
71827,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,330.716152493,90.945,0.0
71843,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,272.523539662,81.9,0.0
71912,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,370.50179408900004,64.99,1.0
72003,260010384,46.0,PRETO,30.0,FUMIL,41.0,1.68190772295,37.99,0.0
72010,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,540.830698642,64.99,0.0
72022,256332650,36.5,LARANJA,23.5,HERCULES,2.5,241.217185216,70.0,0.0
72066,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,484.009993924,75.01,0.0
72106,260011516,26.0,PRETO,29.0,FUMIL,45.0,90.6489734626,87.2,0.0
72137,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,550.244014355,99.39,0.0
72167,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,812.4981982810001,97.9266666667,0.0
72202,260010384,46.0,PRETO,30.0,FUMIL,41.0,410.279236677,37.99,0.0
72211,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,209.113431224,54.99,0.0
72240,260010384,46.0,PRETO,30.0,FUMIL,41.0,550.486939439,37.99,0.0
72297,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,47.0723713617,103.78,0.0
72303,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,911.570071603,74.99,0.0
72355,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,828.627734947,84.99,0.0
72394,260011516,26.0,PRETO,29.0,FUMIL,45.0,128.322780564,88.74,0.0
72448,256332650,36.5,LARANJA,23.5,HERCULES,2.5,645.995843876,92.49,0.0
72459,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,749.516513372,96.24,0.0
72470,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,437.44558580300003,99.99,0.0
72487,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,400.44048342900004,74.99,0.0
72582,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,28.0725333816,81.9,0.0
72602,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,714.8169970519999,99.99,0.0
72619,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,500.53293951300003,76.372,0.0
72659,256332650,36.5,LARANJA,23.5,HERCULES,2.5,871.91910413,70.681,0.0
72682,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,661.191235735,64.99,0.0
72691,260010704,46.0,PRETO,30.0,FUMIL,41.0,2.12070377033,69.99,0.0
72765,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,658.69418983,74.99,0.0
72788,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,858.0423541819999,74.99,0.0
73026,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,314.081390409,64.99,0.0
73054,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,995.200159677,81.9,0.0
73074,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,614.326950154,54.99,0.0
73121,260011302,19.0,PRETO,32.0,FUMIL,50.0,773.342793048,64.99,0.0
73182,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,859.380765657,74.99,0.0
73237,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,777.0503172030001,99.99,0.0
73282,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,359.06214694199997,74.99,0.0
73333,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,693.822864273,64.99,0.0
73337,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,485.1516666425,54.99,0.0
73345,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,276.480469012,54.99,0.0
73375,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,872.9980635630001,72.9,0.0
73384,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,663.181644311,99.99,0.0
73391,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,211.767059673,64.99,0.0
73486,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,550.422089679,99.99,0.0
73487,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,658.733807588,74.99,0.0
73500,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,775.605809337,76.372,0.0
73538,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,586.886266376,74.99,0.0
73591,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,608.6584451,99.39,0.0
73603,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,391.96596555,84.99,0.0
73631,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,258.372711353,54.99,0.0
73657,260010384,46.0,PRETO,30.0,FUMIL,41.0,860.569670024,37.99,0.0
73694,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,997.43510508,99.39,0.0
73697,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,175.826663967,81.9,0.0
73753,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,200.96242981700001,84.99,0.0
73765,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,747.861397282,72.9,0.0
73841,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,155.430967404,66.0446666667,0.0
73905,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,562.036138944,92.031000000025,0.0
73915,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,553.838245074,118.01733333335,0.0
73941,260010384,46.0,PRETO,30.0,FUMIL,41.0,895.4289148889999,144.003666666675,0.0
73979,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,477.99204427800004,169.99,0.0
74045,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,797.5703990000001,84.99,1.0
74051,260010384,46.0,PRETO,30.0,FUMIL,41.0,484.06460379199996,37.99,0.0
74098,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,585.53470292,169.99,0.0
74115,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,186.14622844099998,74.99,0.0
74123,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,536.465835749,81.9,0.0
74188,260011302,19.0,PRETO,32.0,FUMIL,50.0,947.2001160030001,109.99,0.0
74220,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,237.112433524,84.99,0.0
74262,260013662,30.0,PRETO,51.0,PANELA MINEIRA,51.0,419.67423164400003,99.99,1.0
74307,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,657.0621470369999,54.99,0.0
74462,256332650,36.5,LARANJA,23.5,HERCULES,2.5,12.090730564100001,58.32333333333333,0.0
74471,260011302,19.0,PRETO,32.0,FUMIL,50.0,608.390049012,61.656666666666666,0.0
74533,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,132.095517207,64.99,0.0
74542,260010704,46.0,PRETO,30.0,FUMIL,41.0,155.396546749,112.53,1.0
74549,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,631.448665545,74.99,0.0
74607,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,162.678006046,59.99,0.0
74621,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,633.992936018,74.99,0.0
74648,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,695.641859054,81.9,0.0
74691,260010704,46.0,PRETO,30.0,FUMIL,41.0,594.955668317,112.53,0.0
74807,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,240.965179927,66.0446666667,0.0
74881,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,667.6420782619999,89.9451851852,0.0
74903,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,624.789538886,54.99,1.0
74930,260011516,26.0,PRETO,29.0,FUMIL,45.0,164.993073106,64.99,0.0
74931,260011902,26.0,PRETO,29.0,FUMIL,45.0,707.742313172,21.99,0.0
74936,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,459.60653564300003,81.9,0.0
74996,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,129.4485564,74.99,0.0
75003,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,743.760183488,99.99,0.0
75015,256332650,36.5,LARANJA,23.5,HERCULES,2.5,225.598671033,90.25399999999999,0.0
75037,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,267.24097207200003,80.518,0.0
75060,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,395.111387556,242.55,0.0
75140,260011902,26.0,PRETO,29.0,FUMIL,45.0,783.118085385,23.99,0.0
75153,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,724.056730921,66.54545454550001,0.0
75162,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,202.450112046,74.99,0.0
75231,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,790.80901703,84.99,0.0
75265,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,948.329103672,99.99,0.0
75330,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,483.493879465,74.99,0.0
75348,256332650,36.5,LARANJA,23.5,HERCULES,2.5,998.11815148,69.99,0.0
75355,260011516,26.0,PRETO,29.0,FUMIL,45.0,597.74222897,64.99,0.0
75372,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,586.683919965,99.39,0.0
75377,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,677.605627778,99.99,0.0
