,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,SESSION_ID,ITEM_PRICE,INTERESTED
85184,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,89.2919323927,49.99,0.0
85488,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,89.49214483979999,49.99,0.0
85611,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,411.876758919,49.99,0.0
85854,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,224.44471156,49.99,0.0
86108,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,137.797904206,49.99,0.0
86319,258467700,13.0,AZUL,24.7,BRINOX,40.0,NAO,404.7905029935,49.99,0.0
86374,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,671.783101781,49.99,0.0
86847,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,669.425522682,49.99,0.0
86865,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,631.971087686,49.99,0.0
86943,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,144.47677612200002,49.99,0.0
86949,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,347.404077094,49.99,0.0
87024,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,846.5693485139999,49.99,0.0
87393,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,433.424595539,49.99,0.0
87511,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,136.594049106,49.99,0.0
88304,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,160.588239043,49.99,0.0
88510,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,56.3540449801,49.99,0.0
88542,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,849.894996996,49.99,0.0
88628,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,645.2838948780001,49.99,0.0
88690,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,7.210475425469999,49.99,0.0
88803,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,669.677214424,49.99,0.0
89097,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,56.6809180629,49.99,0.0
89235,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,408.695360527,49.99,0.0
89439,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,514.378457401,51.33191489359999,0.0
89746,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,843.7757224110001,49.99,0.0
89847,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,847.137072108,49.99,0.0
90584,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,192.55707085,49.99,0.0
90726,257165678,8.0,VERMELHO,27.0,BRINOX,46.0,NAO,107.89983347799999,49.99,0.0
90957,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,387.628181876,49.99,0.0
90980,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,225.03775017099997,49.99,0.0
91020,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,785.472349984,111.445,0.0
91198,257165678,8.0,VERMELHO,27.0,BRINOX,46.0,NAO,683.756025744,172.9,0.0
91240,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,331.747164644,110.80214285715,0.0
91258,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,623.444713622,48.704285714300006,0.0
91266,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,66.4429370549,50.2097560976,0.0
91323,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,485.501018115,49.99,0.0
91557,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,114.89265793700001,49.99,0.0
91840,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,614.693175745,49.99,0.0
91866,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,980.150908607,49.99,0.0
91945,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,722.1287759889999,49.99,0.0
91967,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,106.70225787,49.99,0.0
92136,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,737.77974064,49.99,0.0
92382,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,872.2465510489999,49.99,0.0
92384,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,756.3743511439999,49.99,0.0
92412,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,281.183659215,49.99,0.0
92526,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,229.64408008,49.99,0.0
92639,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,221.76706371900002,49.99,0.0
92799,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,296.980713085,49.99,0.0
92800,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,32.7809468941,49.99,0.0
93237,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,101.272226356,49.99,0.0
93240,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,557.028664789,49.99,0.0
93276,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,204.818179867,49.99,0.0
93372,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,773.6863444730001,49.99,0.0
93403,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,965.988253363,49.99,0.0
93464,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,713.93981748,47.99,0.0
93496,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,739.815500712,49.99,0.0
93589,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,167.055782324,49.99,0.0
93722,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,231.074050715,49.99,0.0
94058,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,176.23740974,49.99,0.0
94125,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,89.3719464709,49.99,0.0
94230,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,233.636993974,49.99,0.0
94318,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,160.675588934,49.99,0.0
94360,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,137.247015954,49.99,0.0
94538,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,358.294267145,66.315,0.0
94851,257162980,3.0,PRETO,22.0,BRINOX,42.5,NAO,797.4586629060001,82.64,0.0
94975,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,338.848452078,49.99,0.0
94994,257162980,3.0,PRETO,22.0,BRINOX,42.5,NAO,591.11452531,49.99,0.0
95090,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,671.8740452540001,49.99,0.0
95178,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,181.628355357,49.99,0.0
95333,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,117.764646346,49.99,0.0
95370,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,318.45390773400004,49.99,0.0
95501,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,729.945702415,49.99,0.0
95871,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,82.68550222479999,49.99,0.0
95941,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,839.120599977,49.99,0.0
95942,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,595.743606238,49.99,0.0
96333,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,329.000738432,49.99,0.0
96532,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,828.06072017,50.2097560976,0.0
96683,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,28.5366225227,49.99,0.0
96748,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,969.6675908130001,50.2097560976,0.0
97003,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,722.203853655,50.0998780488,0.0
97143,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,797.358431452,49.99,0.0
97246,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,429.309985304,49.99,0.0
97495,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,75.9018148996,49.99,0.0
97916,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,77.94379363670001,50.6609574468,0.0
97929,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,848.564587624,51.33191489359999,0.0
98067,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,880.512834314,49.99,0.0
98090,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,397.617842535,49.99,0.0
98340,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,738.9317263280001,49.99,0.0
98361,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,172.559497341,49.99,0.0
98372,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,37.5538974819,49.99,0.0
98636,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,164.13414074060003,49.99,0.0
98801,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,290.7143839993,49.99,0.0
99013,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,417.29462725800005,49.99,0.0
99171,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,506.205950394,49.99,0.0
99405,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,791.759214297,49.99,0.0
99476,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,107.628570469,49.99,0.0
99560,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,285.404065307,49.99,0.0
99614,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,930.316387999,49.99,0.0
99956,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,560.205812277,49.99,0.0
100132,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,346.99536462699996,49.99,0.0
100282,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,636.193445129,49.99,0.0
101026,258467700,13.0,AZUL,24.7,BRINOX,40.0,NAO,953.41748367,77.57,0.0
101591,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,126.721703939,49.99,0.0
101620,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,465.837397665,49.99,0.0
101654,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,646.314342829,49.99,0.0
101693,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,871.979465795,49.99,0.0
102031,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,756.209256328,51.33191489359999,0.0
102279,257168168,3.0,VERMELHO,22.0,BRINOX,42.5,NAO,464.19301996699994,137.35,1.0
102583,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,125.967341268,49.99,0.0
102646,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,38.221610647,49.99,0.0
103434,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,540.1089321009999,49.99,0.0
103638,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,134.800656095,49.99,0.0
103833,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,93.1372879717,49.99,0.0
104154,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,322.361149339,49.99,0.0
104168,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,300.781143311,49.99,0.0
104228,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,466.56171573800003,49.3311111111,0.0
104268,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,797.584211867,48.6722222222,0.0
104269,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,752.776076073,48.0133333333,0.0
104749,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,402.471515385,49.99,0.0
105402,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,87.1157605484,49.99,0.0
105448,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,864.480596428,49.99,0.0
105550,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,872.761843765,49.99,0.0
105669,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,163.453884485,49.99,0.0
105857,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,611.028712863,49.99,0.0
105900,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,924.0700469469999,49.99,0.0
106167,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,690.4818158219999,49.99,0.0
106218,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,88.88564917629999,49.99,0.0
106220,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,736.86451013,49.99,0.0
106303,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,851.935242781,49.99,0.0
106523,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,469.71270284699995,49.99,0.0
106526,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,723.4566178919999,49.99,1.0
106716,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,32.7801386471,49.99,0.0
106827,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,506.75811870900003,50.2097560976,0.0
106948,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,48.5526589652,49.99,0.0
107017,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,114.29845374899999,49.99,0.0
107081,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,513.803037086,49.99,0.0
107120,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,870.627808022,48.704285714300006,0.0
107199,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,139.81135733600001,49.99,0.0
107263,257168210,8.0,PRETO,27.0,BRINOX,46.0,NAO,561.980948582,49.99,0.0
107303,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,94.6292317633,49.99,0.0
107313,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,504.89214763,49.99,0.0
107740,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,306.728215736,59.0,0.0
107931,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,910.4193289589999,49.99,0.0
107933,257162980,3.0,PRETO,22.0,BRINOX,42.5,NAO,174.14325539900003,49.99,0.0
108154,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,342.468220966,49.99,0.0
108320,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,943.979962761,49.99,0.0
108332,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,321.955999527,49.99,0.0
108561,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,898.8683351289999,49.99,0.0
108706,258467700,13.0,AZUL,24.7,BRINOX,40.0,NAO,617.659547205,48.99,0.0
108789,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,7.614037005589999,47.99,1.0
108797,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,11.0136605678,49.99,0.0
109021,258468188,10.0,PRATA,24.5,BRINOX,39.0,NAO,847.794690827,56.03,0.0
109204,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,456.013354083,53.010000000000005,0.0
109205,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,226.55314565700002,49.99,0.0
109299,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,190.162240896,49.99,0.0
109415,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,662.69345158,77.405,0.0
109566,257168168,3.0,VERMELHO,22.0,BRINOX,42.5,NAO,553.2055534919999,104.82,0.0
109602,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,182.703157347,49.99,0.0
109626,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,301.693645861,49.99,0.0
109709,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,785.93381301,49.99,0.0
109800,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,309.238837494,49.99,0.0
110012,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,88.83202482610001,49.99,0.0
110125,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,283.19426543,49.99,0.0
110267,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,628.168303641,50.2097560976,0.0
110729,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,992.058670386,49.99,0.0
110749,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,354.78642329,49.99,0.0
110807,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,363.40619075,49.99,0.0
110814,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,211.59933795900002,49.99,0.0
110909,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,592.110185435,49.99,0.0
111036,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,216.54920129,49.99,0.0
111216,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,619.995445004,49.99,0.0
111567,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,99.96948192389999,49.99,0.0
111640,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,874.8806628789999,49.99,0.0
111667,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,197.20073336299998,49.99,0.0
112147,257165678,8.0,VERMELHO,27.0,BRINOX,46.0,NAO,879.5278686360001,49.99,0.0
112346,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,838.829369647,49.99,0.0
112358,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,576.304586964,59.0,0.0
112579,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,528.977942969,49.99,0.0
113126,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,913.835014173,49.99,0.0
113132,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,612.163168784,48.704285714300006,0.0
113344,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,645.249627846,49.99,0.0
113674,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,641.0001011640001,49.99,0.0
113859,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,47.415121556,49.99,0.0
113909,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,240.17715262,49.99,0.0
114011,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,926.168332664,51.33191489359999,0.0
114208,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,675.034673497,59.0,0.0
114366,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,458.99405123599996,49.99,0.0
114644,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,963.7503602610001,49.99,0.0
114907,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,803.765333589,49.99,0.0
115052,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,171.819521962,49.99,0.0
115217,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,215.93030446900002,49.99,0.0
115237,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,617.706583999,49.99,0.0
115269,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,86.9600510086,49.99,0.0
115319,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,32.9452061077,49.99,0.0
115438,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,61.6567417596,49.99,0.0
115476,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,951.772302848,49.99,0.0
115548,257162980,3.0,PRETO,22.0,BRINOX,42.5,NAO,972.519638543,82.64,0.0
115637,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,701.7141359980001,49.99,0.0
115882,257162980,3.0,PRETO,22.0,BRINOX,42.5,NAO,413.43095054699995,82.64,0.0
115951,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,393.37996147800004,49.99,0.0
116078,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,139.481669176,49.99,0.0
116092,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,20.5571128685,49.99,0.0
116198,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,306.43367997,49.99,0.0
116310,257165678,8.0,VERMELHO,27.0,BRINOX,46.0,NAO,627.295641874,49.99,0.0
116375,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,961.039631568,49.99,0.0
116391,257168168,3.0,VERMELHO,22.0,BRINOX,42.5,NAO,129.857108769,104.82,1.0
116447,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,276.198454879,48.704285714300006,0.0
116538,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,522.253761967,49.99,0.0
116558,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,232.69295966099997,49.99,0.0
116763,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,673.17154098,49.99,0.0
116812,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,934.018742679,49.99,0.0
116869,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,266.880385247,49.99,0.0
116999,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,885.70152705,49.99,0.0
117064,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,111.041517628,49.99,0.0
117288,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,904.9377568210001,59.0,0.0
117462,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,298.50930886099997,49.99,0.0
117488,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,911.1512206089999,49.99,0.0
117654,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,988.794835628,49.99,0.0
117699,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,19.3037140397,49.99,0.0
117965,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,562.382744902,49.99,0.0
118266,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,735.377040738,49.99,0.0
118322,257104276,4.7,LARANJA,19.5,HERCULES,33.0,SIM,350.02338551800005,49.99,0.0
118457,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,735.600186507,49.99,0.0
119047,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,958.517939673,49.99,0.0
119088,257168210,8.0,PRETO,27.0,BRINOX,46.0,NAO,147.03748605,193.53,1.0
119133,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,917.86549428,49.99,0.0
119255,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,405.781940501,49.99,0.0
119277,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,717.5695206739999,49.99,0.0
119369,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,938.410761612,66.315,0.0
119457,257162980,3.0,PRETO,22.0,BRINOX,42.5,NAO,847.794690827,82.64,0.0
119484,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,127.45174883600001,49.99,0.0
119737,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,847.66626402,49.99,0.0
119791,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,329.587433422,48.704285714300006,0.0
120073,256638176,10.0,VERMELHO,24.5,BRINOX,39.0,NAO,175.737061492,49.99,0.0
